CALDT,TDBID_1,TDASK_1
20150930,102.59375,102.6015625
20151001,102.578125,102.609375
20151002,102.640625,102.671875
20151005,102.59375,102.625
20151006,102.5703125,102.6171875
20151007,102.578125,102.6015625
20151008,102.578125,102.6015625
20151009,102.53125,102.5546875
20151013,102.5390625,102.5625
20151014,102.546875,102.5703125
20151015,102.5390625,102.5546875
20151016,102.5078125,102.546875
20151019,102.5,102.53125
20151020,102.484375,102.5078125
20151021,102.46875,102.5
20151022,102.484375,102.515625
20151023,102.4609375,102.484375
20151026,102.421875,102.46875
20151027,102.40625,102.4296875
20151028,102.40625,102.4296875
20151029,102.34375,102.3671875
20151030,102.609375,102.6328125
20151102,102.59375,102.625
20151103,102.5703125,102.59375
20151104,102.53125,102.5546875
20151105,102.5546875,102.578125
20151106,102.4765625,102.5
20151109,102.421875,102.4453125
20151110,102.390625,102.4296875
20151112,102.3828125,102.3984375
20151113,102.3828125,102.390625
20151116,102.3828125,102.3984375
20151117,102.375,102.390625
20151118,102.359375,102.390625
20151119,102.359375,102.375
20151120,102.3359375,102.3671875
20151123,102.3203125,102.3515625
20151124,102.296875,102.328125
20151125,102.296875,102.3203125
20151127,102.2734375,102.296875
20151130,102.0078125,102.03125
20151201,102,102.03125
20151202,101.984375,102.0078125
20151203,101.984375,102.015625
20151204,101.859375,101.9921875
20151207,101.9296875,101.953125
20151208,101.8828125,101.9296875
20151209,101.875,101.8984375
20151210,101.875,101.90625
20151211,101.8984375,101.921875
20151214,101.8671875,101.890625
20151215,101.84375,101.8671875
20151216,101.8359375,101.859375
20151217,101.8671875,101.890625
20151218,101.84375,101.875
20151221,101.84375,101.8828125
20151222,101.859375,101.8984375
20151223,101.8515625,101.875
20151224,101.84375,101.8671875
20151228,101.78125,101.859375
20151229,101.7890625,101.8046875
20151230,101.78125,101.8125
20151231,102.375,102.4296875
20160104,102.375,102.3984375
20160105,102.3828125,102.40625
20160106,102.390625,102.421875
20160107,102.3828125,102.40625
20160108,102.3828125,102.421875
20160111,102.375,102.3984375
20160112,102.359375,102.3984375
20160113,102.390625,102.3984375
20160114,102.40625,102.4375
20160115,102.3984375,102.4453125
20160119,102.40625,102.4375
20160120,102.4296875,102.4921875
20160121,102.421875,102.4453125
20160122,102.3828125,102.40625
20160125,102.3984375,102.421875
20160126,102.359375,102.3984375
20160127,102.359375,102.3828125
20160128,102.3671875,102.3984375
20160129,102.4375,102.453125
20160201,102.4140625,102.4375
20160202,102.421875,102.4609375
20160203,102.4296875,102.453125
20160204,102.4296875,102.453125
20160205,102.390625,102.4140625
20160208,102.421875,102.4453125
20160209,102.453125,102.46875
20160210,102.4375,102.4609375
20160211,102.453125,102.484375
20160212,102.4296875,102.4609375
20160216,102.4140625,102.4375
20160217,102.390625,102.421875
20160218,102.390625,102.4140625
20160219,102.359375,102.3828125
20160222,102.34375,102.3671875
20160223,102.34375,102.3671875
20160224,102.3125,102.34375
20160225,102.3125,102.34375
20160226,102.25,102.28125
20160229,102.265625,102.2890625
20160301,102.2265625,102.25
20160302,102.21875,102.25
20160303,102.2421875,102.2734375
20160304,102.21875,102.25
20160307,102.1953125,102.2421875
20160308,102.203125,102.2265625
20160309,102.203125,102.234375
20160310,102.203125,102.2109375
20160311,102.140625,102.171875
20160314,102.140625,102.1640625
20160315,102.1328125,102.15625
20160316,102.1484375,102.203125
20160317,102.1796875,102.2109375
20160318,102.171875,102.203125
20160321,102.1640625,102.1875
20160322,102.1484375,102.1796875
20160323,102.15625,102.171875
20160324,102.1328125,102.15625
20160328,102.109375,102.1328125
20160329,102.1484375,102.171875
20160330,102.1640625,102.1796875
20160331,102.5703125,102.6015625
20160401,102.5625,102.5859375
20160404,102.5703125,102.6015625
20160405,102.578125,102.6015625
20160406,102.5859375,102.609375
20160407,102.6015625,102.625
20160408,102.5625,102.59375
20160411,102.5703125,102.59375
20160412,102.546875,102.5703125
20160413,102.546875,102.5625
20160414,102.5390625,102.5625
20160415,102.546875,102.5546875
20160418,102.5390625,102.5703125
20160419,102.5234375,102.546875
20160420,102.515625,102.5546875
20160421,102.515625,102.546875
20160422,102.4765625,102.5
20160425,102.4609375,102.484375
20160426,102.4296875,102.453125
20160427,102.4375,102.4609375
20160428,102.4140625,102.4453125
20160429,102.46875,102.484375
20160502,102.453125,102.484375
20160503,102.4765625,102.5
20160504,102.5078125,102.515625
20160505,102.484375,102.5078125
20160506,102.484375,102.5234375
20160509,102.4765625,102.5078125
20160510,102.4375,102.5078125
20160511,102.4609375,102.484375
20160512,102.4453125,102.46875
20160513,102.40625,102.4140625
20160516,102.3671875,102.4140625
20160517,102.34375,102.3671875
20160518,102.28125,102.3046875
20160519,102.3046875,102.34375
20160520,102.25,102.2734375
20160523,102.234375,102.265625
20160524,102.2109375,102.234375
20160525,102.2265625,102.25
20160526,102.25,102.2734375
20160527,102.203125,102.2265625
20160531,101.96875,101.9921875
20160601,101.96875,101.9921875
20160602,101.96875,101.9921875
20160603,102,102.0234375
20160606,102.015625,102.046875
20160607,102.03125,102.0546875
20160608,102.0078125,102.046875
20160609,102.0234375,102.0390625
20160610,102.015625,102.0390625
20160613,102.0078125,102.03125
20160614,102.0078125,102.03125
20160615,102.0390625,102.0546875
20160616,102.0390625,102.0703125
20160617,102.015625,102.0390625
20160620,101.9765625,102
20160621,101.9921875,102.015625
20160622,101.984375,102.0078125
20160623,101.96875,102
20160624,101.984375,102.0703125
20160627,102.0390625,102.0625
20160628,102.0390625,102.0546875
20160629,102.03125,102.0625
20160630,101.9609375,101.9765625
20160701,101.9453125,101.9765625
20160705,101.9296875,101.953125
20160706,101.921875,101.9453125
20160707,101.9140625,101.9296875
20160708,101.890625,101.9453125
20160711,101.8671875,101.875
20160712,101.8359375,101.8671875
20160713,101.8359375,101.8671875
20160714,101.8203125,101.8359375
20160715,101.8125,101.8359375
20160718,101.796875,101.8046875
20160719,101.796875,101.8046875
20160720,101.78125,101.7890625
20160721,101.78125,101.7890625
20160722,101.7421875,101.7734375
20160725,101.7265625,101.75
20160726,101.734375,101.75
20160727,101.75,101.7578125
20160728,101.7421875,101.7734375
20160729,101.75,101.7578125
20160801,101.7578125,101.78125
20160802,101.75,101.7578125
20160803,101.71875,101.75
20160804,101.7421875,101.75
20160805,101.671875,101.703125
20160808,101.6796875,101.71875
20160809,101.65625,101.6875
20160810,101.671875,101.6875
20160811,101.65625,101.671875
20160812,101.65625,101.6796875
20160815,101.65625,101.671875
20160816,101.640625,101.6640625
20160817,101.6640625,101.671875
20160818,101.6640625,101.6875
20160819,101.6328125,101.640625
20160822,101.640625,101.6484375
20160823,101.640625,101.65625
20160824,101.6484375,101.65625
20160825,101.609375,101.640625
20160826,101.59375,101.6171875
20160829,101.5859375,101.59375
20160830,101.578125,101.59375
20160831,101.171875,101.1953125
20160901,101.1484375,101.1796875
20160902,101.1484375,101.171875
20160906,101.1796875,101.203125
20160907,101.171875,101.203125
20160908,101.1484375,101.171875
20160909,101.109375,101.140625
20160912,101.109375,101.140625
20160913,101.1015625,101.1171875
20160914,101.1328125,101.140625
20160915,101.1328125,101.140625
20160916,101.125,101.1484375
20160919,101.1171875,101.140625
20160920,101.1015625,101.125
20160921,101.109375,101.140625
20160922,101.1171875,101.1484375
20160923,101.1328125,101.1484375
20160926,101.140625,101.171875
20160927,101.140625,101.1484375
20160928,101.125,101.15625
20160929,101.125,101.140625
20160930,101.171875,101.203125
20161003,101.1640625,101.171875
20161004,101.1328125,101.15625
20161005,101.140625,101.1640625
20161006,101.1171875,101.1484375
20161007,101.1015625,101.15625
20161011,101.09375,101.1171875
20161012,101.1171875,101.125
20161013,101.1015625,101.125
20161014,101.1015625,101.125
20161017,101.109375,101.140625
20161018,101.125,101.1328125
20161019,101.125,101.140625
20161020,101.1171875,101.1484375
20161021,101.09375,101.1171875
20161024,101.0859375,101.109375
20161025,101.0859375,101.109375
20161026,101.0859375,101.1015625
20161027,101.09375,101.1015625
20161028,101.09375,101.1015625
20161031,101.15625,101.1796875
20161101,101.1640625,101.171875
20161102,101.171875,101.1796875
20161103,101.1640625,101.1796875
20161104,101.1640625,101.1875
20161107,101.140625,101.1640625
20161108,101.1015625,101.140625
20161109,101.0859375,101.1015625
20161110,101.0390625,101.0703125
20161114,101.0078125,101.03125
20161115,101.015625,101.03125
20161116,101.0078125,101.03125
20161117,100.9921875,101.015625
20161118,100.96875,101
20161121,100.9765625,101
20161122,100.96875,100.9921875
20161123,100.9375,100.9609375
20161125,100.9296875,100.9609375
20161128,100.9296875,100.9609375
20161129,100.9453125,100.953125
20161130,101.3203125,101.34375
20161201,101.3203125,101.34375
20161202,101.3203125,101.34375
20161205,101.3125,101.3359375
20161206,101.2890625,101.3203125
20161207,101.296875,101.3203125
20161208,101.2890625,101.3125
20161209,101.265625,101.2890625
20161212,101.2578125,101.28125
20161213,101.2578125,101.28125
20161214,101.2109375,101.25
20161215,101.234375,101.2421875
20161216,101.2578125,101.28125
20161219,101.2578125,101.28125
20161220,101.2578125,101.2734375
20161221,101.2578125,101.2890625
20161222,101.234375,101.2578125
20161223,101.2265625,101.25
20161227,101.21875,101.25
20161228,101.234375,101.25
20161229,101.21875,101.25
20161230,101.796875,101.8125
