Date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
20140820,495.0,530.0,477.0,530.0,0.397956635043,198.82142241,497.047768088
20140821,530.0,530.0,500.006408691,505.0,0.770231911136,391.507643223,520.834604899
20140822,529.965087891,529.965087891,482.215576172,529.953857422,0.601286598081,318.649092436,526.970970154
20140825,500.0,524.880004883,490.10043335,516.117431641,0.926206887282,460.034077875,498.470992516
20140827,524.854187012,524.854187012,524.85357666,524.85357666,0.656045481563,344.327987671,524.853881836
20140828,495.082763672,495.082763672,495.082763672,495.082763672,0.0238199997693,11.7928714752,495.082763672
20140829,524.787353516,524.875488281,524.787353516,524.875427246,0.129456749186,67.9411153793,524.83140564
20140902,524.76940918,524.76940918,524.76940918,524.76940918,3.81099998776e-05,0.0199989620596,524.76940918
20140904,475.001556396,475.006500244,475.000823975,475.006500244,0.179476757148,85.2520330486,475.004047595
20140908,524.770019531,524.770019531,465.001434326,488.767120361,0.791166142861,377.528848125,477.942722614
20140909,465.004150391,475.0,465.004150391,475.0,0.253874018788,118.440532684,470.002075195
20140910,475.0,475.0,475.0,475.0,0.00999999977648,4.75,475.0
20140911,475.00012207,475.00012207,475.0,475.0,0.336928256632,160.040952434,475.000030518
20140915,475.0,475.0,465.0078125,465.0078125,1.02641086405,480.883707682,471.669270833
20140916,499.989318848,527.99987793,465.0,465.0,0.276320297015,132.523533267,484.156915283
20140917,465.0,465.0,445.0,445.0,0.467274380144,214.696537999,456.620111639
20140918,456.0,503.18145752,400.0,503.18145752,0.624896515386,264.432594616,425.494361614
20140919,400.0,400.0,375.936218262,375.936218262,0.150000002421,59.6677282333,396.844952393
20140922,424.997833252,425.0,295.0,404.82901001,1.51108302781,518.026502132,335.87345314
20140923,425.0,453.0,420.010009766,420.010009766,0.350126071918,152.63359642,437.927488847
20140924,420.020019531,449.179992676,412.336364746,433.151794434,0.328700001352,138.054872894,425.776367188
20140925,413.0,415.0,397.0,397.0,0.45110813994,185.680954623,410.479837036
20140929,393.999816895,393.999816895,370.005462646,370.944915771,0.143109966069,55.5690647125,384.190020752
20140930,370.116699219,393.216583252,370.116699219,380.020019531,1.33585120649,518.36010856,382.037322998
20141001,390.0,390.0,390.0,390.0,0.400000010431,156.0,390.0
20141002,380.050048828,380.050048828,370.100006104,370.110015869,0.0687500005588,25.6152513027,374.765014648
20141003,389.513427734,389.979980469,355.0,355.0,0.810800012462,302.284052029,372.375670166
20141006,320.0,349.845123291,300.0,349.845123291,0.847712653053,267.231786595,317.771581741
20141007,315.061187744,341.70602417,315.061187744,341.70602417,0.140333332742,47.1587371826,329.005452474
20141008,348.959503174,370.0,348.959503174,370.0,0.521038828124,183.418936453,353.401498895
20141009,335.468475342,399.996002197,335.161804199,370.190032959,0.878599939402,323.377775788,369.463050842
20141010,367.0,378.989990234,355.591705322,355.591705322,0.70706486702,260.696362756,368.418337735
20141014,400.0,418.989990234,395.27822876,411.255462646,1.18918771535,485.779919662,404.308134766
20141015,395.043334961,400.309143066,385.477111816,400.309143066,1.24759155843,492.466881328,394.920640734
20141016,398.387512207,398.387512207,374.610015869,389.14364624,1.78713317691,683.288360596,386.274610731
20141017,385.85760498,385.85760498,376.730682373,381.010498047,0.0104321258143,3.98887606859,381.47388916
20141020,391.241760254,391.241760254,391.241760254,391.241760254,0.0500000007451,19.5620880127,391.241760254
20141021,390.57522583,391.581115723,371.0,391.581115723,0.40941019997,155.286229615,383.21880127
20141022,391.581115723,393.492340088,371.378417969,388.705322266,0.260909803005,101.846830924,382.744913737
20141023,374.0,374.0,365.0,368.639556885,0.703090323847,259.035850076,371.36340332
20141024,368.365631104,373.690734863,355.0,373.348175049,0.40014327342,146.875804725,363.461014597
20141027,368.15411377,368.15411377,364.299987793,364.299987793,0.0144129869683,5.25504221519,365.664703369
20141028,352.010253906,365.125213623,352.010253906,365.125213623,0.294881850481,105.874767303,358.567733765
20141029,350.0,350.0,335.009857178,335.065643311,0.739434338442,254.166772728,346.14033254
20141030,335.001678467,350.0,335.0,346.020843506,0.630034299917,212.867899125,345.256159465
20141031,344.290008545,347.950012207,344.290008545,347.950012207,0.0177949997596,6.16607713699,346.120010376
20141103,325.188415527,325.188415527,325.0,325.0,0.828102963045,269.133851886,325.031402588
20141104,325.0,330.0,325.0,325.0,1.12456261764,366.95843188,326.9502889
20141105,329.996704102,348.204681396,328.204681396,328.204681396,0.442272454204,146.817370588,332.881662542
20141106,349.17489624,349.17489624,348.0,348.0,0.013363333419,4.66101837158,348.753977458
20141107,333.0,348.0,333.0,347.078704834,1.32058617175,445.184663391,342.184356689
20141110,350.049163818,370.0,350.049163818,355.0,0.713760799915,252.160755157,356.22434082
20141112,383.338134766,430.359893799,379.989990234,423.482025146,2.85014236155,1153.81870072,403.754422671
20141113,423.282073975,450.0,380.0,415.0,1.46409179448,602.842076418,416.889294434
20141114,415.0,417.770935059,395.0,395.0,1.93028498131,790.684194247,410.230911255
20141117,394.99899292,414.262542725,376.002593994,400.0,0.601694017474,243.551636382,401.779735747
20141118,390.0,395.0,370.391326904,375.02444458,0.440925431841,171.409402172,386.503087362
20141119,392.957519531,392.957519531,375.335754395,389.99798584,0.054447693312,21.1334876453,389.119716869
20141120,389.997955322,389.997955322,354.329101562,354.38192749,0.684366301681,250.611164093,366.573775934
20141121,350.405212402,360.0,342.659942627,360.0,0.234571429768,83.8663456781,354.021153041
20141124,370.0,385.0,370.0,372.0,0.702547084074,263.728774309,374.370901108
20141125,389.989990234,390.0,376.0,376.0,0.675493926182,262.194736163,385.322991943
20141126,372.0,389.943817139,366.421203613,372.872680664,1.01250894721,389.288264224,380.243668406
20141128,380.0,387.0,360.523223877,387.0,0.447564677514,169.425242717,376.638108474
20141201,385.353881836,386.743988037,370.13180542,374.025939941,0.11287000136,42.2250096218,380.159588788
20141202,380.0,386.154266357,372.909942627,375.097106934,0.424375182187,160.134367813,379.463215221
20141203,375.290893555,384.883666992,371.456054688,380.0,0.685712256779,258.11780788,379.719146729
20141204,380.0,380.0,364.718902588,379.748291016,0.20905731577,77.4783763885,376.31372918
20141205,379.748260498,380.0,375.185882568,375.185882568,1.56095671654,589.42574056,376.707041423
20141208,374.559997559,376.059997559,360.29397583,375.99887085,0.208565249108,77.2409807119,370.894108165
20141209,362.579986572,375.917144775,342.460266113,345.485137939,0.346322248151,121.579110083,353.310760498
20141210,346.869995117,357.5,345.556121826,345.556121826,0.053569999213,18.9229636192,349.695373535
20141211,345.497528076,372.122192383,342.501617432,372.122192383,0.184099003673,65.3931779861,352.672912598
20141212,360.0,360.0,346.771484375,360.0,0.113969072525,40.8526338711,357.75717926
20141215,350.000030518,358.98147583,342.035797119,342.035797119,1.42387157527,494.631021112,348.004390717
20141216,358.915374756,358.915374756,330.089996338,330.089996338,0.341971096511,116.908411906,340.317037729
20141217,330.01751709,355.326324463,315.020019531,329.991577148,0.813675876908,263.95846557,327.821458971
20141218,332.169067383,365.0,310.0,311.007598877,0.961405370453,328.570543272,328.466821741
20141219,320.0,368.118713379,310.033477783,349.984313965,0.228110502832,76.4841732979,327.767801138
20141222,325.264953613,327.061981201,325.264953613,327.061981201,0.193556671341,63.0193888346,325.869974772
20141223,342.076202393,342.076202393,329.916107178,338.747375488,0.114324501902,38.3652116776,334.617437744
20141224,338.553375244,338.553375244,320.380371094,320.380371094,0.456413230548,150.492136902,330.67453342
20141226,320.479217529,320.479217529,320.479217529,320.479217529,0.00999999977648,3.20479202271,320.479217529
20141229,321.0,325.0,314.0,314.760009766,1.49838692834,478.182467027,318.938795471
20141230,338.952911377,338.952911377,313.0,313.0,0.197981374014,62.1124350092,314.456895911
20141231,319.134613037,319.137786865,315.463348389,319.137786865,0.56501161214,180.294940065,319.082332835
20150102,313.178497314,320.0,313.178497314,315.304016113,0.742941435659,235.532309135,318.252215068
20150105,269.255187988,280.0,252.315536499,274.470092773,1.43104128872,388.557382188,270.914686487
20150106,260.0,293.660247803,260.0,281.151123047,0.392641251907,108.058331728,274.126586914
20150107,269.0,299.999725342,269.0,299.999725342,0.481711073749,141.759290412,292.186544418
20150108,290.0,290.0,283.52532959,283.52532959,1.66726860702,483.378406525,289.029595947
20150109,290.0,299.985168457,282.996887207,299.985168457,0.558065424669,164.947443066,291.690053304
20150112,267.0,292.0,263.020019531,265.057373047,1.19801985414,335.443616994,271.589735921
20150113,268.0,268.0,215.090103149,216.000015259,2.30695622779,535.178402125,242.034755488
20150114,218.009994507,230.991897583,175.0,175.0,1.46799175746,300.17540777,206.51777942
20150115,175.0,236.465896606,175.0,218.999404907,1.28099956963,266.511414903,207.629289397
20150116,209.030029297,219.0,195.200012207,213.362426758,1.54179413816,321.232644418,212.259368896
20150120,211.0,219.843841553,208.395004272,219.818817139,0.869310712131,190.409534534,214.628077189
20150121,206.101074219,225.908355713,206.10105896,224.48500061,2.78537985332,603.231245826,212.13530417
20150122,225.010009766,241.019943237,225.010009766,228.025604248,2.20592999334,526.839154561,230.87555186
20150123,228.343200684,231.236465454,222.676101685,228.042861938,0.678531073282,154.858653005,227.760467529
20150126,258.0,307.045013428,250.039230347,270.0,1.42073175522,399.861288981,281.654881212
20150127,248.073486328,269.102966309,205.000015259,250.846862793,1.48600980605,347.539084381,241.719635391
20150128,248.398452759,279.999969482,225.015930176,247.995269775,2.56170011523,698.433861063,263.44340926
20150129,245.0,245.0,222.277404785,231.82975769,0.786737490911,184.20506695,230.898746656
20150130,235.009994507,239.360687256,220.001037598,220.001037598,2.90455015719,660.136026646,233.010702033
20150202,239.961532593,239.961532593,223.93989563,228.0,0.227571605705,51.999307819,228.624468596
20150203,240.0,246.932342529,231.959945679,235.450653076,0.972025670283,233.386364833,239.272602282
20150204,228.0,228.895294189,221.850234985,228.895294189,0.798455791254,179.367040383,226.96011995
20150205,222.0,222.532592773,215.25,217.0,0.788015697575,172.19640242,218.700827859
20150206,217.0,225.0,215.0,221.915603638,0.885457796444,192.558608396,218.821049282
20150209,218.448516846,228.956436157,215.0,221.199996948,1.11726879142,244.311519512,220.083301799
20150210,219.009994507,221.914993286,215.000015259,215.009994507,0.548344333501,118.050318817,216.98038737
20150211,215.010147095,215.010147095,205.0,207.199996948,1.12564412802,239.459654236,211.711022949
20150212,219.300003052,223.999984741,219.300003052,223.999984741,1.259499982,281.566335678,221.649993896
20150213,223.999984741,240.0,207.0,232.802825928,2.02735500985,471.693972094,231.881474462
20150217,232.417541504,249.982940674,230.296173096,249.982940674,1.85400369018,433.664556026,237.678817749
20150218,239.045562744,239.759994507,230.300125122,236.000015259,0.933869172568,220.048259748,237.790390015
20150219,237.899993896,244.054992676,237.899993896,240.100006104,0.474890772253,114.254927048,239.904947134
20150220,242.110992432,248.5,240.090286255,240.090286255,1.61703964382,395.159645462,243.377250366
20150223,235.11000061,239.899993896,234.08001709,236.120101929,2.00350713337,471.447676454,236.689186096
20150224,237.964263916,238.0,237.944274902,238.0,0.440000002272,104.700719357,237.977836609
20150225,240.182998657,240.182998657,237.015518188,237.015518188,0.925521868547,219.724941628,237.91342817
20150226,237.056518555,239.635070801,235.0,239.635070801,1.41959506145,335.535602048,236.259599686
20150227,239.604034424,259.416931152,237.997497559,247.052246094,1.53460653758,381.88959733,248.962516212
20150302,254.901809692,279.99798584,250.068527222,271.367034912,1.91726425426,520.042745863,264.769515446
20150303,278.0,280.094696045,264.687927246,276.452484131,0.453251571445,124.471624595,274.165945157
20150304,276.523925781,285.73046875,267.320007324,274.790740967,0.637097893261,173.755609734,276.835103353
20150305,272.327362061,278.608032227,265.170013428,272.197540283,0.566715798054,153.821111606,270.46818073
20150306,269.6512146,275.461914062,260.000061035,260.000061035,0.712610000744,192.982446178,271.336391195
20150309,270.127746582,297.507446289,270.127746582,296.999816895,1.10458451948,315.860330862,283.818147547
20150310,287.209106445,299.99899292,287.209106445,291.000030518,1.10748046035,323.424821808,293.566234882
20150311,291.0,299.93927002,289.0,295.697509766,1.01199593863,297.413707559,294.190255655
20150312,296.937469482,296.937469482,289.367095947,290.276062012,0.481051357792,140.307696174,293.067912382
20150313,290.035369873,293.0,272.0,286.990875244,2.5310169946,716.452117791,288.183810326
20150316,288.0,294.444030762,288.0,294.441955566,2.06158087729,598.589770794,291.311450958
20150317,293.995422363,294.960327148,284.0,284.0,1.11331830127,319.523812786,287.483095169
20150318,288.199188232,288.199188232,250.000015259,257.479980469,0.599400629811,158.730524798,266.701802329
20150319,253.449203491,280.8699646,253.449203491,255.000015259,0.313155878335,80.8359822392,260.37052002
20150320,270.0,272.486328125,256.033874512,272.486328125,0.121432645264,32.1569475956,264.456695557
20150323,271.99899292,271.999023438,263.0,266.577850342,0.50462492395,134.423530883,266.790164524
20150324,263.711883545,263.734039307,245.000015259,247.0,0.758525514632,195.144622784,257.01002382
20150325,247.040084839,250.999633789,237.684997559,250.978088379,0.448729877529,110.071509946,246.138519287
20150326,250.5,268.999969482,250.048065186,251.898498535,1.2833615337,330.331204013,255.783863414
20150327,248.579925537,252.0,242.876296997,252.0,0.0856122882105,21.2417577207,247.482765198
20150330,246.024673462,268.999603271,240.187911987,268.999603271,0.193660063417,47.9665065706,250.758324305
20150331,249.937316895,259.99005127,244.421981812,244.421981812,0.342003005867,83.7292117278,251.460159302
20150401,248.799957275,249.242233276,241.057510376,242.975509644,0.424108698321,103.920560905,243.088692438
20150402,247.589996338,255.929992676,240.0,253.0,0.677506551532,169.600157516,249.247887447
20150403,251.196868896,256.0,249.372406006,252.899032593,0.2076165732,52.8240164121,253.49101359
20150406,261.0,262.424499512,253.011016846,254.41998291,0.707609236788,181.304398747,256.328731761
20150407,253.056015015,256.879394531,246.510009766,248.847351074,0.409709202301,104.183148481,253.307871985
