Date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
20120103,5.06599998474,5.21899986267,4.69999980927,4.76999998093,7.79434650606,37.9423668416,4.94061259593
20120104,4.8109998703,5.59000015259,4.75099992752,5.58799982071,5.82112743665,30.2941131002,5.2206687846
20120105,5.58599996567,6.90000009537,5.58500003815,6.757999897,10.3059329485,63.9622503028,6.14595531282
20120106,6.75899982452,6.99900007248,6.11000013351,6.48000001907,11.6600857091,75.7269849492,6.50062206727
20120109,6.71899986267,7.01000022888,6.19999980927,6.20100021362,6.79665588367,44.5608060159,6.50117796554
20120110,6.20100021362,6.5,6.19999980927,6.32000017166,5.89800366088,37.6608296337,6.33060072245
20120111,6.32000017166,6.76000022888,6.30999994278,6.42199993134,10.1437626753,65.755238386,6.49704939386
20120112,6.42299985886,6.67000007629,6.367000103,6.5,7.49273874218,48.7139735315,6.47226094827
20120113,6.5,6.60099983215,6.32600021362,6.46000003815,7.16580520099,46.1320717675,6.50674342201
20120117,6.40000009537,6.74800014496,5.5,5.69999980927,5.84278131263,36.9396869463,6.40927443471
20120118,6.19000005722,6.59999990463,5.40999984741,5.84999990463,6.10636004968,37.0283150776,5.84695036676
20120119,6.09999990463,6.29899978638,5.82000017166,6.26000022888,3.69370574936,22.3232435738,6.06036551494
20120120,6.257999897,6.26300001144,5.91499996185,6.13899993896,5.78532123804,35.3237490811,6.07194080004
20120123,5.99900007248,6.24800014496,5.80200004578,5.83199977875,10.362667756,61.2612774204,5.92573038126
20120124,6.0,6.09899997711,5.80100011826,6.0,4.21502573783,24.9964718683,5.92933496041
20120125,5.90000009537,6.01000022888,5.65000009537,5.65000009537,8.2782081231,48.8297475884,5.88381705746
20120126,5.69999980927,5.82899999619,5.40000009537,5.40999984741,5.1505644113,28.4941922272,5.57120220932
20120127,5.30000019073,5.30000019073,4.90000009537,5.0,9.60803126504,48.7413447057,5.07773916413
20120130,5.15000009537,5.44999980927,5.15000009537,5.28700017929,4.07083110451,21.6495639122,5.29526819565
20120131,5.28900003433,5.39699983597,5.17000007629,5.34999990463,5.57128855422,29.45402222,5.29582934169
20120201,5.34999990463,5.82000017166,5.22399997711,5.59999990463,7.24669693545,39.0832126328,5.36820694073
20120202,5.60599994659,5.98000001907,5.35200023651,5.90000009537,5.00588476874,28.8424225988,5.74380204535
20120203,5.88500022888,5.98000001907,5.6139998436,5.80200004578,7.90302051561,45.7665912163,5.7824014627
20120206,5.40999984741,5.65000009537,5.20100021362,5.28700017929,4.7762423216,25.5831111343,5.3703804286
20120207,5.23099994659,5.44899988174,5.15199995041,5.19999980927,8.52506456357,44.9100855971,5.29268511761
20120208,5.19999980927,5.67000007629,5.1810002327,5.41200017929,10.2506486526,55.4337438515,5.3858861208
20120209,5.41200017929,5.69999980927,5.40700006485,5.55100011826,11.1745997965,61.806647118,5.54764105199
20120210,5.59999990463,5.79699993134,5.51000022888,5.69000005722,9.60739048443,54.2391843079,5.63163066605
20120213,5.38899993896,5.40999984741,5.17999982834,5.17999982834,7.43557686751,39.7184939536,5.32353560966
20120214,5.17999982834,5.34800004959,3.88000011444,4.89900016785,8.07298593016,36.3376618087,4.61842003863
20120215,4.58300018311,5.25,4.34999990463,4.34999990463,10.3218736146,47.2604639369,4.58069957296
20120216,4.36000013351,4.48999977112,4.0,4.09999990463,8.94453915819,37.0331503624,4.18454318047
20120217,4.07499980927,4.59899997711,4.07499980927,4.15000009537,10.3607347805,44.3455260536,4.32426309586
20120221,4.15000009537,4.46500015259,4.02099990845,4.17500019073,13.3067806343,56.343975109,4.24813189688
20120222,4.25,4.27799987793,4.10200023651,4.25,19.7419180754,83.272794364,4.21627780107
20120223,4.21999979019,4.59999990463,4.17700004578,4.51000022888,14.4452942661,63.4197294266,4.41487515357
20120224,4.55000019073,4.69999980927,4.34999990463,4.51000022888,18.4405868911,83.4424133793,4.52102101681
20120227,4.59999990463,4.69799995422,4.5,4.5,18.2514986049,83.3030703339,4.58280798057
20120228,4.55900001526,4.59999990463,4.42500019073,4.54899978638,20.6267129471,93.4031423812,4.51358672289
20120229,4.51000022888,4.54799985886,4.15000009537,4.42999982834,26.9104052119,116.450487129,4.37166568379
20120301,4.42899990082,4.55499982834,4.30000019073,4.49599981308,17.8831603415,79.1249631674,4.44182185251
20120302,4.37400007248,4.48999977112,4.15600013733,4.40999984741,10.0515806631,43.3867645764,4.33875591938
20120305,4.38000011444,4.5,4.23000001907,4.49900007248,22.5447579637,98.857016204,4.38814511486
20120306,4.5,4.90000009537,4.34999990463,4.50099992752,11.8239182107,54.5495278256,4.59157506448
20120307,4.83400011063,4.83799982071,4.44999980927,4.51999998093,16.2903355393,75.1913571255,4.61111166122
20120308,4.51999998093,4.72900009155,4.5110001564,4.63000011444,12.9187710216,59.7717136032,4.60415639083
20120309,4.66599988937,4.66599988937,4.36000013351,4.46999979019,24.9808084588,112.645411512,4.53357865129
20120312,4.44099998474,4.5689997673,4.40000009537,4.41099977493,18.7705275732,84.336654037,4.50348976974
20120313,4.41099977493,4.96999979019,4.40799999237,4.72399997711,30.8188854701,143.296349233,4.67649105167
20120314,4.76999998093,5.19999980927,4.72399997711,4.90299987793,22.4577424458,109.665060603,4.88791363218
20120315,4.90399980545,4.96000003815,4.70100021362,4.78999996185,25.9152480886,125.519835299,4.86315461113
20120316,4.78999996185,4.98999977112,4.78999996185,4.91900014877,13.8945433635,67.9386314322,4.90780364405
20120319,4.81199979782,4.92000007629,4.57999992371,4.63899993896,27.3931011001,130.169514964,4.76744883088
20120320,4.63899993896,4.69899988174,4.51300001144,4.6970000267,24.2065978574,111.569184853,4.61375817737
20120321,4.55999994278,4.69999980927,4.55999994278,4.59000015259,22.41556799,103.404803809,4.63239302868
20120322,4.57999992371,4.61000013351,4.45100021362,4.51999998093,53.4423499958,242.47295661,4.54340543111
20120323,4.51999998093,4.53900003433,4.34999990463,4.42100000381,36.0045399229,160.878267946,4.47824976737
