Date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
20140108,624.010009766,640.0,600.0,613.472290039,0.763782606266,472.254367483,617.72661805
20140109,613.472290039,626.99987793,590.0,617.400024414,0.959490101659,585.124947639,613.531399163
20140110,617.409973145,630.0,605.0,628.995727539,0.753404017983,464.855071701,616.432512819
20140113,626.098449707,628.369506836,590.0,611.799987793,0.86509073523,525.767183113,610.664069369
20140114,612.039978027,621.593444824,603.0,609.215881348,0.706062906906,431.915633615,611.96641262
20140115,609.225891113,629.330993652,605.104980469,624.400024414,0.807927268158,502.062019197,621.335545763
20140116,624.299987793,626.609985352,610.0,610.0,0.770471586408,475.669063585,617.850203909
20140117,610.010009766,615.489990234,562.251403809,588.099975586,1.05666806552,626.375824141,594.677386437
20140121,613.979980469,620.0,600.178955078,609.499023438,0.713190187831,435.210787175,610.748808637
20140122,611.092651367,615.0,601.175170898,605.726013184,0.732016657843,444.542458149,607.62898583
20140123,607.950012207,609.99987793,600.119995117,603.0,0.602500036138,364.838071069,605.53509679
20140124,606.0,606.0,576.0,580.0,0.846620558996,499.050991888,589.631389317
20140127,598.226745605,603.989990234,535.0,548.150390625,1.28287927733,742.273129025,585.428569678
20140128,546.784118652,605.0,545.099975586,584.0,1.07162361733,622.975821756,581.052276127
20140129,585.340026855,598.0,575.0,581.010009766,0.75411684696,442.589104588,586.936949918
20140130,581.010009766,598.897827148,575.005554199,592.0,0.868387107118,510.596372737,587.174318389
20140131,591.69342041,596.739990234,584.010009766,595.890014648,0.681917014685,403.908756692,592.955460067
20140203,602.559997559,604.481994629,594.0,598.400024414,0.681093550911,407.289547191,598.274045259
20140204,598.396972656,600.883239746,590.0,595.590026855,0.761682434032,453.835961619,596.277724743
20140205,595.650024414,598.741027832,590.0,590.320007324,0.763217096004,453.430453304,594.620234578
20140206,590.320007324,594.994018555,561.0,568.989074707,0.973050106615,564.777853547,582.802117668
20140207,568.981018066,570.0,502.100006104,528.010009766,1.70025410725,913.719321291,539.832090149
20140210,510.273590088,522.439575195,402.100006104,504.989990234,2.19017958096,1059.20380304,494.71952181
20140211,504.903198242,524.969970703,470.0,498.485412598,1.73066130227,865.016775633,501.439707026
20140212,499.0,503.100006104,478.0,492.171508789,1.1115092828,546.180217101,491.044526614
20140213,492.171508789,498.971984863,450.0,452.300018311,1.68738860627,802.560573181,480.013126263
20140214,454.99899292,518.76574707,430.0,497.0,1.99980038442,943.304658037,468.546414065
20140218,465.019989014,474.008850098,450.0,463.0,0.97596727598,451.527138405,463.611688256
20140219,463.0,464.0,455.0,457.0,0.871869189223,401.211062055,460.439512827
20140220,459.06451416,463.555541992,406.348297119,406.348297119,2.24130173369,969.228772124,435.195751543
20140221,407.0,437.0,390.179992676,421.0,1.62359451116,676.115321795,417.696701546
20140224,442.97857666,447.299987793,401.0,405.010986328,1.49065620317,625.229102925,419.758079012
20140225,405.010986328,410.247192383,320.110015869,391.047119141,2.34799725683,865.71068252,372.602984413
20140226,390.0,441.029998779,370.5,432.716125488,1.95843484903,831.837250329,424.603076575
20140227,432.126068115,438.010009766,423.154418945,430.0,1.28310996139,553.243795405,431.289927885
20140228,428.954498291,432.0,400.0,409.62789917,1.89288454895,791.541858487,419.503244319
20140303,416.039093018,506.899993896,412.890014648,482.493988037,3.28347114621,1489.14336758,447.910071163
20140304,480.115692139,505.642303467,477.812988281,489.374328613,1.93183837817,951.112119851,491.064904557
20140305,489.374237061,492.0,471.100006104,487.799194336,1.33069843605,641.669004466,483.139593534
20140306,489.256164551,490.0,475.0,479.463378906,1.23960874533,598.011453106,482.914703476
20140307,481.713623047,485.0,450.0,461.899993896,1.86867005239,866.78589162,464.359697791
20140310,462.84072876,466.0,451.0,454.724121094,1.11847902702,511.26147148,457.992304097
20140311,454.724121094,462.0,451.100006104,457.426116943,0.901240798964,411.149133244,456.066060302
20140312,457.426116943,470.0,455.710998535,460.212646484,0.972546461645,449.428627912,461.596867906
20140313,458.3800354,468.0,458.0,463.182495117,0.907837822404,421.428255734,464.121423674
