KYTREASNOX,CALDT,TDBID,TDASK
2000007,10/23/2015,99.1796875,99.2421875
2000007,10/26/2015,99.46875,99.53125
2000007,10/27/2015,99.6171875,99.6796875
2000007,10/28/2015,99.0546875,99.1171875
2000007,10/29/2015,98.4375,98.5
2000007,10/30/2015,98.71875,98.78125
2000007,11/02/2015,98.453125,98.515625
2000007,11/03/2015,98.1171875,98.1796875
2000007,11/04/2015,97.9765625,98.0390625
2000007,11/05/2015,97.921875,97.984375
2000007,11/06/2015,97.125,97.1875
2000007,11/09/2015,96.9609375,97.0234375
2000007,11/10/2015,97,97.0625
2000007,11/12/2015,97.15625,97.21875
2000007,11/13/2015,97.5546875,97.6171875
2000007,11/16/2015,97.5234375,97.5859375
2000007,11/17/2015,97.5390625,97.6015625
2000007,11/18/2015,97.4765625,97.5390625
2000007,11/19/2015,97.703125,97.765625
2000007,11/20/2015,97.5703125,97.6328125
2000007,11/23/2015,97.78125,97.84375
2000007,11/24/2015,97.796875,97.859375
2000007,11/25/2015,97.8515625,97.9140625
2000007,11/27/2015,97.9609375,98.0234375
2000007,11/30/2015,134.5625,134.640625
2000007,12/01/2015,135.203125,135.28125
2000007,12/02/2015,134.8125,134.890625
2000007,12/03/2015,133.3515625,133.4296875
2000007,12/04/2015,133.75,133.828125
2000007,12/07/2015,134.21875,134.296875
2000007,12/08/2015,134.3515625,134.4296875
2000007,12/09/2015,134.390625,134.46875
2000007,12/10/2015,134.2265625,134.3046875
2000007,12/11/2015,135.3359375,135.4140625
2000007,12/14/2015,134.296875,134.375
2000007,12/15/2015,133.765625,133.84375
2000007,12/16/2015,133.375,133.453125
2000007,12/17/2015,134.171875,134.25
2000007,12/18/2015,134.34375,134.421875
2000007,12/21/2015,134.453125,134.53125
2000007,12/22/2015,134.0234375,134.0859375
2000007,12/23/2015,133.7421875,133.8203125
2000007,12/24/2015,133.8671875,133.9453125
2000007,12/28/2015,133.9765625,134.0546875
2000007,12/29/2015,133.140625,133.21875
2000007,12/30/2015,133.234375,133.3125
2000007,12/31/2015,99.78125,99.84375
2000007,01/04/2016,100.0390625,100.1015625
2000007,01/05/2016,100.078125,100.140625
2000007,01/06/2016,100.6640625,100.7265625
2000007,01/07/2016,100.8984375,100.9609375
2000007,01/08/2016,101.140625,101.203125
2000007,01/11/2016,100.640625,100.703125
2000007,01/12/2016,101.25,101.3125
2000007,01/13/2016,101.3671875,101.4296875
2000007,01/14/2016,101.3984375,101.4609375
2000007,01/15/2016,101.8671875,101.9296875
2000007,01/19/2016,101.6796875,101.7421875
2000007,01/20/2016,102.3359375,102.3984375
2000007,01/21/2016,101.890625,101.953125
2000007,01/22/2016,101.703125,101.765625
2000007,01/25/2016,102.15625,102.21875
2000007,01/26/2016,102.2265625,102.2890625
2000007,01/27/2016,102.1640625,102.2265625
2000007,01/28/2016,102.375,102.4375
2000007,01/29/2016,137.078125,137.1015625
2000007,02/01/2016,136.75,136.828125
2000007,02/02/2016,137.9140625,137.9921875
2000007,02/03/2016,137.5,137.578125
2000007,02/04/2016,137.875,137.96875
2000007,02/05/2016,137.9296875,138.0078125
2000007,02/08/2016,138.9375,139.015625
2000007,02/09/2016,139.15625,139.21875
2000007,02/10/2016,139.8203125,139.875
2000007,02/11/2016,139.9765625,140.0234375
2000007,02/12/2016,138.8359375,138.8828125
2000007,02/16/2016,138.53125,138.625
2000007,02/17/2016,138.0546875,138.1015625
2000007,02/18/2016,139.03125,139.078125
2000007,02/19/2016,138.84375,138.890625
2000007,02/22/2016,138.8046875,138.8515625
2000007,02/23/2016,139.09375,139.1171875
2000007,02/24/2016,138.78125,138.796875
2000007,02/25/2016,139.140625,139.171875
2000007,02/26/2016,138.5859375,138.6484375
2000007,02/29/2016,138.9140625,138.921875
2000007,03/01/2016,137.8984375,137.9296875
2000007,03/02/2016,137.6953125,137.7578125
2000007,03/03/2016,137.78125,137.796875
2000007,03/04/2016,137.296875,137.3671875
2000007,03/07/2016,137,137.03125
2000007,03/08/2016,137.7890625,137.8359375
2000007,03/09/2016,137.3046875,137.3515625
2000007,03/10/2016,136.6328125,136.7265625
2000007,03/11/2016,136.1328125,136.1484375
2000007,03/14/2016,136.390625,136.4375
2000007,03/15/2016,136.2890625,136.3359375
2000007,03/16/2016,136.8515625,136.8984375
2000007,03/17/2016,137.0703125,137.1171875
2000007,03/18/2016,137.28125,137.328125
2000007,03/21/2016,136.7734375,136.8671875
2000007,03/22/2016,136.5078125,136.5546875
2000007,03/23/2016,137.21875,137.2734375
2000007,03/24/2016,136.953125,137
2000007,03/28/2016,137.1015625,137.1953125
2000007,03/29/2016,137.9921875,138.0625
2000007,03/30/2016,137.796875,137.8515625
2000007,03/31/2016,98.6640625,98.7265625
2000007,04/01/2016,98.6328125,98.6953125
2000007,04/04/2016,98.7109375,98.7734375
2000007,04/05/2016,99.109375,99.171875
2000007,04/06/2016,98.7890625,98.8515625
2000007,04/07/2016,99.40625,99.46875
2000007,04/08/2016,99.1328125,99.1953125
2000007,04/11/2016,99.0625,99.125
2000007,04/12/2016,98.6171875,98.6796875
2000007,04/13/2016,98.703125,98.765625
2000007,04/14/2016,98.4765625,98.5390625
2000007,04/15/2016,98.8125,98.875
2000007,04/18/2016,98.6484375,98.7109375
2000007,04/19/2016,98.515625,98.578125
2000007,04/20/2016,97.9765625,98.0390625
2000007,04/21/2016,97.8515625,97.9140625
2000007,04/22/2016,97.6328125,97.6953125
2000007,04/25/2016,97.390625,97.453125
2000007,04/26/2016,97.2578125,97.3203125
2000007,04/27/2016,97.9609375,98.0234375
2000007,04/28/2016,98.1875,98.25
2000007,04/29/2016,98.09375,98.15625
2000007,05/02/2016,97.7421875,97.8046875
2000007,05/03/2016,98.421875,98.484375
2000007,05/04/2016,98.609375,98.671875
2000007,05/05/2016,98.890625,98.953125
2000007,05/06/2016,98.5859375,98.6484375
2000007,05/09/2016,98.8359375,98.8984375
2000007,05/10/2016,98.7578125,98.8203125
2000007,05/11/2016,98.9765625,99.0390625
2000007,05/12/2016,98.7265625,98.7890625
2000007,05/13/2016,99.1796875,99.2421875
2000007,05/16/2016,98.6796875,98.7421875
2000007,05/17/2016,98.5078125,98.5703125
2000007,05/18/2016,97.78125,97.84375
2000007,05/19/2016,97.8046875,97.8671875
2000007,05/20/2016,97.9140625,97.9765625
2000007,05/23/2016,97.9296875,97.9921875
2000007,05/24/2016,97.6875,97.75
2000007,05/25/2016,97.6796875,97.7421875
2000007,05/26/2016,98.015625,98.078125
2000007,05/27/2016,97.859375,97.921875
2000007,05/31/2016,145.6484375,145.7265625
2000007,06/01/2016,145.7578125,145.8359375
2000007,06/02/2016,146.1796875,146.2578125
2000007,06/03/2016,147.28125,147.359375
2000007,06/06/2016,146.8828125,146.9609375
2000007,06/07/2016,147.1015625,147.1796875
2000007,06/08/2016,147.2734375,147.3515625
2000007,06/09/2016,147.453125,147.53125
2000007,06/10/2016,148.015625,148.09375
2000007,06/13/2016,148.296875,148.375
2000007,06/14/2016,148.328125,148.40625
2000007,06/15/2016,148.7734375,148.8515625
2000007,06/16/2016,148.6796875,148.75
2000007,06/17/2016,148.3046875,148.3515625
2000007,06/20/2016,147.3359375,147.4140625
2000007,06/21/2016,147.15625,147.234375
2000007,06/22/2016,147.3984375,147.4921875
2000007,06/23/2016,146.6484375,146.7265625
2000007,06/24/2016,148.8671875,148.9453125
2000007,06/27/2016,150.25,150.328125
2000007,06/28/2016,150.0078125,150.03125
2000007,06/29/2016,149.46875,149.484375
2000007,06/30/2016,150.015625,150.09375
2000007,07/01/2016,150.2265625,150.3203125
2000007,07/05/2016,151.0625,151.140625
2000007,07/06/2016,151.09375,151.171875
2000007,07/07/2016,150.8515625,150.9296875
2000007,07/08/2016,151.265625,151.296875
2000007,07/11/2016,150.3359375,150.4140625
2000007,07/12/2016,149.390625,149.46875
2000007,07/13/2016,149.7890625,149.8671875
2000007,07/14/2016,149.0390625,149.1171875
2000007,07/15/2016,148.921875,149.015625
2000007,07/18/2016,148.5703125,148.6484375
2000007,07/19/2016,148.921875,149
2000007,07/20/2016,148.5078125,148.5859375
2000007,07/21/2016,148.7734375,148.8515625
2000007,07/22/2016,148.6875,148.765625
2000007,07/25/2016,148.609375,148.6875
2000007,07/26/2016,148.734375,148.75
2000007,07/27/2016,149.4609375,149.5390625
2000007,07/28/2016,149.3203125,149.3984375
2000007,07/29/2016,149.9765625,150.0546875
2000007,08/01/2016,149.140625,149.21875
2000007,08/02/2016,148.71875,148.796875
2000007,08/03/2016,148.84375,148.921875
2000007,08/04/2016,149.375,149.453125
2000007,08/05/2016,148.3671875,148.4453125
2000007,08/08/2016,148.21875,148.296875
2000007,08/09/2016,148.7578125,148.8359375
2000007,08/10/2016,149.15625,149.234375
2000007,08/11/2016,148.4609375,148.5078125
2000007,08/12/2016,148.9609375,149.0078125
2000007,08/15/2016,148.4609375,148.5078125
2000007,08/16/2016,148.28125,148.328125
2000007,08/17/2016,148.609375,148.65625
2000007,08/18/2016,148.859375,148.90625
2000007,08/19/2016,148.3203125,148.4140625
2000007,08/22/2016,148.7734375,148.8359375
2000007,08/23/2016,148.640625,148.7265625
2000007,08/24/2016,148.4765625,148.546875
2000007,08/25/2016,148.3203125,148.390625
2000007,08/26/2016,147.7265625,147.8203125
2000007,08/29/2016,148.4296875,148.515625
2000007,08/30/2016,148.3671875,148.4140625
2000007,08/31/2016,148.15625,148.2265625
2000007,09/01/2016,148.2734375,148.296875
2000007,09/02/2016,147.7890625,147.8828125
2000007,09/06/2016,148.578125,148.625
2000007,09/07/2016,148.53125,148.5546875
2000007,09/08/2016,147.78125,147.828125
2000007,09/09/2016,146.8515625,146.8984375
2000007,09/12/2016,147.0546875,147.1015625
2000007,09/13/2016,146.234375,146.28125
2000007,09/14/2016,146.59375,146.640625
2000007,09/15/2016,146.640625,146.6953125
2000007,09/16/2016,146.6484375,146.6953125
2000007,09/19/2016,146.3125,146.390625
2000007,09/20/2016,146.5,146.5390625
2000007,09/21/2016,146.8203125,146.8671875
2000007,09/22/2016,147.0625,147.1328125
2000007,09/23/2016,147,147.046875
2000007,09/26/2016,147.46875,147.515625
2000007,09/27/2016,147.75,147.84375
2000007,09/28/2016,147.6171875,147.6640625
2000007,09/29/2016,147.78125,147.828125
2000007,09/30/2016,145.765625,145.84375
2000007,10/03/2016,145.5234375,145.6015625
2000007,10/04/2016,144.7890625,144.8671875
2000007,10/05/2016,144.5,144.578125
2000007,10/06/2016,144.09375,144.171875
2000007,10/07/2016,144.2578125,144.3359375
2000007,10/11/2016,143.7421875,143.8203125
2000007,10/12/2016,143.703125,143.78125
2000007,10/13/2016,144.0078125,144.0859375
2000007,10/14/2016,143.265625,143.34375
2000007,10/17/2016,143.640625,143.71875
2000007,10/18/2016,143.984375,144.015625
2000007,10/19/2016,143.9296875,143.9453125
2000007,10/20/2016,143.7109375,143.7421875
2000007,10/21/2016,143.984375,144.0078125
2000007,10/24/2016,143.6328125,143.6640625
2000007,10/25/2016,143.7421875,143.765625
2000007,10/26/2016,143.3203125,143.3359375
2000007,10/27/2016,142.609375,142.6875
2000007,10/28/2016,142.6875,142.765625
2000007,10/31/2016,142.9140625,142.9921875
2000007,11/01/2016,142.9609375,143.0078125
2000007,11/02/2016,143.2421875,143.25
2000007,11/03/2016,143.0546875,143.1328125
2000007,11/04/2016,143.4453125,143.5234375
2000007,11/07/2016,142.890625,142.8984375
2000007,11/08/2016,142.5078125,142.5859375
2000007,11/09/2016,140.1640625,140.2421875
2000007,11/10/2016,139.109375,139.140625
2000007,11/14/2016,137.828125,137.875
2000007,11/15/2016,138.2578125,138.3046875
2000007,11/16/2016,138.328125,138.3515625
2000007,11/17/2016,137.421875,137.4453125
2000007,11/18/2016,136.7734375,136.8359375
2000007,11/21/2016,137.2265625,137.2578125
2000007,11/22/2016,137.3125,137.359375
2000007,11/23/2016,136.8359375,136.8828125
2000007,11/25/2016,136.703125,136.734375
2000007,11/28/2016,137.1875,137.21875
2000007,11/29/2016,137.3203125,137.3671875
2000007,11/30/2016,136.4296875,136.4765625
2000007,12/01/2016,135.6171875,135.6875
2000007,12/02/2016,136.265625,136.3125
2000007,12/05/2016,136.1796875,136.2265625
2000007,12/06/2016,136.2265625,136.2734375
2000007,12/07/2016,136.7421875,136.7890625
2000007,12/08/2016,135.96875,136.015625
2000007,12/09/2016,135.4609375,135.5078125
2000007,12/12/2016,135.3828125,135.4296875
2000007,12/13/2016,135.3828125,135.4296875
2000007,12/14/2016,134.2578125,134.3046875
2000007,12/15/2016,134,134.046875
2000007,12/16/2016,134.0234375,134.0703125
2000007,12/19/2016,134.5546875,134.6015625
2000007,12/20/2016,134.3359375,134.3828125
2000007,12/21/2016,134.5625,134.609375
2000007,12/22/2016,134.390625,134.4375
2000007,12/23/2016,134.53125,134.578125
2000007,12/27/2016,134.2265625,134.28125
2000007,12/28/2016,134.7578125,134.8203125
2000007,12/29/2016,135.03125,135.0703125
2000007,12/30/2016,96.0859375,96.1484375
