KYTREASNOX,CALDT,TDBID,TDASK
2000003,07/03/2012,103.0703125,103.0859375
2000003,07/05/2012,103.0703125,103.078125
2000003,07/06/2012,103.0546875,103.0625
2000003,07/09/2012,103.046875,103.0625
2000003,07/10/2012,103.0234375,103.0546875
2000003,07/11/2012,103.046875,103.0546875
2000003,07/12/2012,103.03125,103.046875
2000003,07/13/2012,103.0078125,103.03125
2000003,07/16/2012,103.015625,103.0234375
2000003,07/17/2012,103.0078125,103.015625
2000003,07/18/2012,103.0078125,103.0234375
2000003,07/19/2012,103,103.015625
2000003,07/20/2012,102.96875,102.9921875
2000003,07/23/2012,102.953125,102.984375
2000003,07/24/2012,102.9453125,102.9765625
2000003,07/25/2012,102.953125,102.9609375
2000003,07/26/2012,102.9375,102.9609375
2000003,07/27/2012,102.890625,102.921875
2000003,07/30/2012,102.90625,102.9140625
2000003,07/31/2012,103.171875,103.1796875
2000003,08/01/2012,103.1640625,103.171875
2000003,08/02/2012,103.140625,103.171875
2000003,08/03/2012,103.125,103.1328125
2000003,08/06/2012,103.09375,103.125
2000003,08/07/2012,103.0859375,103.109375
2000003,08/08/2012,103.078125,103.0859375
2000003,08/09/2012,103.0625,103.0703125
2000003,08/10/2012,103.0390625,103.0546875
2000003,08/13/2012,103.015625,103.0390625
2000003,08/14/2012,103.015625,103.0390625
2000003,08/15/2012,102.9921875,103.015625
2000003,08/16/2012,102.9921875,103.015625
2000003,08/17/2012,102.984375,102.9921875
2000003,08/20/2012,102.96875,103
2000003,08/21/2012,102.96875,102.9921875
2000003,08/22/2012,102.9453125,102.96875
2000003,08/23/2012,102.953125,102.96875
2000003,08/24/2012,102.9140625,102.9453125
2000003,08/27/2012,102.921875,102.9375
2000003,08/28/2012,102.9140625,102.9375
2000003,08/29/2012,102.90625,102.9140625
2000003,08/30/2012,102.890625,102.9140625
2000003,08/31/2012,102.8828125,102.9140625
2000003,09/04/2012,102.8828125,102.90625
2000003,09/05/2012,102.875,102.8828125
2000003,09/06/2012,102.84375,102.8671875
2000003,09/07/2012,102.8359375,102.8671875
2000003,09/10/2012,102.828125,102.84375
2000003,09/11/2012,102.8203125,102.828125
2000003,09/12/2012,102.8125,102.8203125
2000003,09/13/2012,102.8125,102.8359375
2000003,09/14/2012,102.7734375,102.796875
2000003,09/17/2012,102.7734375,102.78125
2000003,09/18/2012,102.75,102.7734375
2000003,09/19/2012,102.75,102.7578125
2000003,09/20/2012,102.734375,102.7578125
2000003,09/21/2012,102.71875,102.734375
2000003,09/24/2012,102.71875,102.7265625
2000003,09/25/2012,102.703125,102.71875
2000003,09/26/2012,102.6953125,102.71875
2000003,09/27/2012,102.6875,102.703125
2000003,09/28/2012,102.90625,102.9375
2000003,10/01/2012,102.890625,102.9140625
2000003,10/02/2012,102.8984375,102.921875
2000003,10/03/2012,102.890625,102.9140625
2000003,10/04/2012,102.8671875,102.890625
2000003,10/05/2012,102.828125,102.8515625
2000003,10/09/2012,102.8359375,102.84375
2000003,10/10/2012,102.8203125,102.8359375
2000003,10/11/2012,102.796875,102.828125
2000003,10/12/2012,102.796875,102.8046875
2000003,10/15/2012,102.7734375,102.8046875
2000003,10/16/2012,102.7734375,102.796875
2000003,10/17/2012,102.7578125,102.7890625
2000003,10/18/2012,102.734375,102.765625
2000003,10/19/2012,102.7265625,102.7421875
2000003,10/22/2012,102.71875,102.734375
2000003,10/23/2012,102.71875,102.7265625
2000003,10/24/2012,102.6953125,102.71875
2000003,10/25/2012,102.6953125,102.7109375
2000003,10/26/2012,102.6796875,102.703125
2000003,10/29/2012,102.671875,102.703125
2000003,10/31/2012,102.515625,102.53125
2000003,11/01/2012,102.50390625,102.52734375
2000003,11/02/2012,102.4921875,102.5
2000003,11/05/2012,102.484375,102.4921875
2000003,11/06/2012,102.4765625,102.4921875
2000003,11/07/2012,102.4765625,102.484375
2000003,11/08/2012,102.46875,102.4765625
2000003,11/09/2012,102.4453125,102.453125
2000003,11/13/2012,102.421875,102.4453125
2000003,11/14/2012,102.4140625,102.4453125
