Date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
20141217,40800.0,42900.0,37790.0,38500.0,0.281397532064,11412.9555655,40450.6741618
20141218,38500.0,43350.0,37500.0,39180.0,0.431471860094,16904.8177074,38994.3379747
20141219,38500.0,42970.0,38020.0,40080.0,0.654588541627,26031.1174866,39441.9738498
20141222,40400.0,41990.0,38990.0,41740.0,0.436823698346,17875.4053708,40853.6196452
20141223,41370.0,42150.0,41080.0,41210.0,1.04117670196,43014.1475342,41305.3541884
20141224,41210.0,42000.0,40500.0,41226.0,0.415931284788,17232.4121174,41368.8673204
20141226,40110.0,41130.0,40110.0,40520.0,1.51473698444,61268.5447245,40469.5972222
20141229,39420.0,39860.0,38000.0,39060.0,0.323740308691,12669.1633315,39123.6160346
20141230,39060.0,39890.0,37970.0,38870.0,0.230126425809,9037.44017627,38846.3988091
20141231,38870.0,39120.0,38070.0,38430.0,0.785576879921,30478.7660397,38677.3047526
20150102,38610.0,39730.0,38000.0,39730.0,0.507589741247,19476.2306135,38416.675217
20150105,32700.0,38030.0,32700.0,34880.0,0.611852647277,21560.6052657,35173.6886692
20150106,34880.0,36970.0,33630.0,35620.0,0.268462264583,9375.23597512,34610.6366781
20150107,35620.0,35890.0,34010.0,35710.0,0.585323146986,20622.8109854,35297.5317681
20150108,35710.0,36000.0,34540.0,34610.0,0.265660526857,9380.86881984,35194.4444444
20150109,34610.0,35510.0,33990.0,34930.0,1.58562425163,55246.7828069,34887.5275553
20150112,32810.0,33200.0,32040.0,33190.0,0.723024039308,23606.5048087,32720.0496596
20150113,33190.0,34340.0,28020.0,28940.0,0.707712463381,21851.7864426,29913.7797607
20150114,28940.0,28940.0,20000.0,21450.0,0.942359270795,23969.2792086,24125.3671346
20150115,21450.0,26570.0,21450.0,26070.0,0.989462555782,24578.9204256,24493.8881104
20150116,26070.0,26800.0,25090.0,25390.0,0.698939414153,18086.5323849,25824.6875
20150120,25210.0,25450.0,24400.0,24900.0,0.955113211338,23869.8002551,25067.6429782
20150121,24900.0,26840.0,24880.0,26840.0,0.524193937502,13130.2603711,25237.5543186
20150122,26840.0,28390.0,26800.0,27900.0,0.363590812542,10130.4505658,27753.5528524
20150123,27900.0,28250.0,26760.0,27550.0,1.8085556724,49809.0222981,27541.4238905
20150126,30130.0,36450.0,29860.0,31310.0,0.758161615666,25367.1333741,33172.7691406
20150127,31310.0,32530.0,30000.0,31520.0,0.736592935652,22801.5018384,30887.3821086
20150128,31500.0,32210.0,29320.0,29320.0,1.21372202926,37711.2200127,30760.2243083
20150129,29320.0,29690.0,26750.0,28380.0,1.57988957203,44696.2025212,28380.1454698
20150130,28380.0,29170.0,27410.0,27800.0,1.06154516978,29767.7915087,28211.5560805
20150202,26750.0,28250.0,26630.0,28050.0,0.771932058294,21212.1550556,27349.632723
20150203,27690.0,29100.0,27250.0,27270.0,0.795992259265,22639.3248291,28410.6416138
20150204,27270.0,27930.0,26130.0,26950.0,0.87422291539,23583.6759827,26892.8712511
20150205,26950.0,27450.0,25710.0,26060.0,0.911331043218,24245.0987727,26552.5120619
20150206,26060.0,27100.0,25880.0,26550.0,1.2838266904,33893.1764887,26441.9885471
20150209,26980.0,27250.0,26400.0,26930.0,0.767489365449,20508.7075303,26767.3984877
20150210,26930.0,26950.0,26030.0,26920.0,0.941704448943,24805.1131837,26487.4373996
20150211,26920.0,27181.0,26200.0,26790.0,0.891104932541,23966.717151,26871.763699
20150212,26790.0,27030.0,26350.0,26980.0,0.861045623736,23001.5435585,26751.4495728
20150213,26980.0,28790.0,26420.0,28650.0,0.834850729056,22916.3972533,27905.2139133
20150217,28600.0,29190.0,28000.0,28730.0,1.45867759754,41242.116379,28486.4804674
20150218,28730.0,29000.0,27620.0,28100.0,1.36173375063,38674.3232012,28464.8092597
20150219,28100.0,28700.0,27690.0,28700.0,0.800760139196,22574.9990845,28203.7695109
20150220,28700.0,29450.0,28160.0,29200.0,0.669185460222,19258.4564502,28862.7641005
20150223,28440.0,28550.0,28002.0,28540.0,0.926622804063,26115.3436418,28238.5240438
20150224,28540.0,28830.0,28135.0,28550.0,0.608438825389,17309.3116742,28467.2890964
20150225,28550.0,28630.0,28100.0,28470.0,1.18302662263,33567.1854299,28406.9443712
20150226,28470.0,28510.0,28180.0,28200.0,0.447665015167,12695.6861963,28338.7688192
20150227,28200.0,30930.0,28200.0,30580.0,0.955179246875,28398.3452213,29909.7942803
20150302,30920.0,33000.0,25090.0,33000.0,2.35046150983,72248.6515078,31449.0767253
20150303,33000.0,34300.0,32250.0,34210.0,1.14199780141,37782.1731115,33155.2172336
20150304,34210.0,34380.0,28200.0,32560.0,1.34751638462,45034.085823,33494.7342339
20150305,32560.0,33200.0,31980.0,33080.0,1.08260687869,35414.1329704,32573.5281114
20150306,33080.0,33690.0,32200.0,33000.0,0.722548616932,23804.4908282,32906.7168498
20150309,33100.0,35400.0,33020.0,35000.0,0.998014033239,33800.4535521,33982.5320258
20150310,35000.0,36400.0,35000.0,35810.0,1.06200709603,38062.4717253,35825.505325
20150311,35830.0,36080.0,35380.0,35840.0,1.34172168869,48043.5092552,35795.146715
20150312,35840.0,36680.0,35520.0,36230.0,1.28796266919,46673.7237694,36138.7485189
20150313,36230.0,36490.0,35500.0,35990.0,1.19096624505,42861.6225445,35977.8355469
20150316,34810.0,36570.0,34790.0,36430.0,0.532029839776,19057.5251405,36100.6172635
20150317,36430.0,36480.0,35690.0,35690.0,1.1030427939,39794.3601571,36142.2316867
20150318,35690.0,36090.0,31357.0,31620.0,1.80965373729,62524.9122392,34408.9153239
20150319,31620.0,33180.0,31080.0,32480.0,1.48358193482,47276.662993,31908.6690348
20150320,32480.0,33540.0,31800.0,32521.0,1.80376836673,58632.3991916,32533.7084215
20150323,32180.0,33000.0,32090.0,32540.0,1.09801067001,35745.011783,32524.1070435
20150324,32540.0,32660.0,29520.0,29880.0,2.78671649292,85879.0990072,31094.5429525
20150325,29880.0,30660.0,28820.0,29800.0,1.00128814533,30217.7626416,30222.469519
20150326,29800.0,30750.0,29450.0,29720.0,0.797546582887,24123.3869654,30332.2985365
20150327,30200.0,30570.0,29703.0,30230.0,1.17183678951,35200.6737926,30020.0033678
20150330,29310.0,30549.0,29100.0,30380.0,1.83618913375,55036.7696874,29992.6536825
20150331,30380.0,31740.0,29470.0,30170.0,1.1839727117,35970.4098018,30197.2282566
20150401,30170.0,30630.0,29200.0,30000.0,1.67067316107,49619.0246041,29765.8205539
20150402,29980.0,30670.0,29540.0,30401.0,1.40411277349,42288.3746959,30124.1123345
20150403,30401.0,30800.0,29940.0,30500.0,1.47406041476,44718.4470025,30365.4669868
20150406,30490.0,31500.0,30220.0,30700.0,1.90975817098,59199.8975699,30969.0198174
20150407,30700.0,30930.0,30290.0,30290.0,1.69229771905,51654.6925083,30496.4030287
20150408,30430.0,30750.0,29520.0,29800.0,1.37016790041,41379.723721,30223.7611369
20150409,29790.0,30340.0,29500.0,29700.0,2.03544783805,60648.5478351,29884.9217339
20150410,29714.0,29900.0,28500.0,28500.0,1.59644058859,46635.9450268,29117.4182007
20150413,28850.0,29290.0,27301.0,27338.0,1.14761365651,32871.1167058,28510.4866116
20150414,27328.0,27888.0,26490.0,26590.0,1.72558003768,46322.7666831,26902.5516805
20150415,26590.0,27650.0,26460.0,27400.0,1.2215931797,33280.063037,27340.0020454
20150416,27400.0,28570.0,27230.0,27860.0,0.694814456045,19383.2171304,27830.1198432
20150417,27860.0,28270.0,27400.0,27600.0,0.511488337232,14177.18929,27706.2504842
20150420,27500.0,27880.0,27300.0,27490.0,1.42004202399,39106.5103135,27595.6485392
20150421,27490.0,27980.0,27300.0,27960.0,1.08482081412,29954.7933236,27621.0494453
20150422,27960.0,28810.0,27900.0,28220.0,2.13453753903,60887.8375582,28544.2346395
20150423,28220.0,28720.0,28020.0,28451.0,1.00788564486,28679.7634533,28444.6000692
20150424,28451.0,28660.0,27640.0,28190.0,0.885619639456,24983.1090058,28234.9849135
20150427,27040.0,28000.0,26310.0,27750.0,1.33602515924,35817.2541,26858.1871148
20150428,27750.0,28110.0,26990.0,27220.0,1.74584338706,47951.6536051,27390.7185601
20150429,27220.0,27600.0,26930.0,27210.0,0.873287910925,23787.9083056,27255.7750597
20150430,27210.0,28644.0,26960.0,28530.0,1.09981221979,30556.4189604,27987.6929918
20150501,28530.0,28740.0,28210.0,28570.0,0.734643468127,20941.9605197,28509.3487386
20150504,29000.0,29000.0,28451.0,28700.0,2.68197450461,77732.2498146,28890.8198269
20150505,28700.0,28929.0,28000.0,28041.0,0.870083166633,24659.0863097,28408.1622884
20150506,28050.0,28630.0,27660.0,27730.0,0.948091665431,26938.9339006,28379.8515489
20150507,27730.0,28699.0,27600.0,28570.0,1.94841845787,54780.5034176,28011.3265801
20150508,28570.0,29390.0,28171.0,29100.0,1.27509290663,36639.6199077,28754.9853136
20150511,29100.0,29510.0,28840.0,29380.0,1.66231443573,48575.0293078,29276.2663805
20150512,29380.0,29850.0,29300.0,29790.0,2.09228133885,61799.3278441,29610.5275662
20150513,29790.0,29979.0,29000.0,29100.0,1.49224144215,44211.3387429,29600.0659058
20150514,29100.0,29280.0,28750.0,29010.0,1.85593506668,53858.1541708,29011.3567084
20150515,29010.0,29470.0,28770.0,29140.0,1.31550134939,38192.1141173,29178.6069132
20150518,29250.0,29340.0,28531.0,28890.0,1.03709470816,30176.574514,29155.0625502
20150519,28890.0,30549.0,28650.0,28900.0,1.39002933852,40220.9167499,28874.7658719
20150520,28900.0,29220.0,28700.0,29150.0,1.01177196592,29338.0538975,29028.089053
20150521,29150.0,29209.0,28550.0,28830.0,1.27380772169,36814.2305022,28864.9281182
20150522,28830.0,29970.0,28630.0,29970.0,1.30512004385,37719.9238155,28907.7393338
20150526,29140.0,29620.0,29000.0,29350.0,1.44716841778,42326.6720109,29273.5514771
20150527,29400.0,29749.0,28290.0,29532.0,1.07998663988,31704.4243427,29486.0655463
20150528,29532.0,29910.0,29431.0,29909.0,0.304599228131,9027.86223886,29649.2160034
20150529,29909.0,29909.0,29481.0,29799.0,0.351504461293,10399.5952744,29634.0281684
20150601,29051.0,29400.0,28450.0,28450.0,0.593086612075,17195.5737314,28821.3996474
20150602,28471.0,28728.0,28353.0,28617.0,1.28066102622,36470.6825399,28490.4174384
20150603,28617.0,28860.0,28371.0,28499.0,0.750380543263,21419.7086454,28502.9040351
20150604,28499.0,28799.0,28400.0,28501.0,1.00547867577,28767.9509376,28545.8146362
20150605,28501.0,28618.0,28300.0,28618.0,0.53417851784,15205.6604046,28511.3491442
20150608,28391.0,28800.0,28241.0,28800.0,0.56447035912,16122.5993115,28643.7353488
20150609,28799.0,29229.0,28707.0,28966.0,0.702725847843,20308.6422619,28893.9938911
20150610,28802.0,28966.0,28500.0,28755.0,1.38205553851,39818.7793028,28703.4881741
20150611,28755.0,28940.0,28529.0,28720.0,0.83948467228,24110.0733964,28762.0016005
20150612,28721.0,28940.0,28635.0,28831.0,0.856312195739,24683.9063382,28817.8686456
20150615,29151.0,29307.0,28930.0,29071.0,1.15305586324,33562.0015854,29068.3116781
20150616,29071.0,31290.0,29058.0,31111.0,1.71014222858,50416.8467931,29979.3627645
20150617,31129.0,32244.0,30970.0,30991.0,0.65490429315,20687.0029821,31552.0641629
20150618,31010.0,31485.0,30350.0,30848.0,1.18091921612,36429.905838,30854.7934326
20150619,30847.0,31486.0,30360.0,30460.0,1.25096747273,38484.6008437,30811.2314277
20150622,30321.0,31161.0,30270.0,30758.0,1.10671576493,33823.7377741,30577.3577271
20150623,30759.0,31000.0,30218.0,30478.0,0.558412954304,17079.0013939,30572.5030504
20150624,30477.0,30698.0,30080.0,30278.0,0.559396685874,16990.5295042,30365.8201131
20150625,30287.0,30666.0,30000.0,30040.0,0.91261697327,27574.0746102,30191.4524021
20150626,30090.0,30498.0,29999.0,30131.0,1.04995787394,31699.9281683,30170.199585
20150629,30871.0,32000.0,30801.0,31602.0,0.908333721649,28367.5560671,31289.6611192
20150630,31663.0,33540.0,31602.0,32919.0,1.18137437491,38653.6930775,32640.9046156
20150701,32919.0,33250.0,31451.0,32544.0,0.874318923856,28464.4286976,32224.6491265
20150702,32544.0,33190.0,31610.0,32165.0,3.00753222362,98437.3940401,32218.1654975
20150706,33861.0,35000.0,33181.0,33900.0,2.36833375305,80738.0894102,33996.1523058
20150707,33900.0,34180.0,32811.0,33397.0,2.06119521139,69001.8488381,33405.8064453
20150708,33397.0,34183.0,32745.0,33391.0,1.39152049146,46508.4541845,33411.1703369
20150709,33391.0,33919.0,33220.0,33500.0,1.17660939426,39378.7463193,33481.0416857
20150710,33500.0,37870.0,33250.0,35300.0,1.6361062774,57249.8405717,34803.673725
20150713,38800.0,39000.0,34900.0,36230.0,1.35004212638,50150.720705,36557.0877062
20150714,36230.0,37639.0,35833.0,36395.0,1.44785997423,52598.6545463,36311.6488417
20150715,36394.0,36649.0,35205.0,35244.0,1.25504852546,44998.2664253,35986.5208143
20150716,35230.0,36328.0,34210.0,34248.0,1.80713202921,63076.3542321,35052.6543783
20150717,34301.0,35034.0,34004.0,34664.0,3.00917456762,104121.339797,34591.6123671
20150720,34125.0,35086.0,34000.0,35086.0,0.903044513708,31285.857053,34599.1225586
20150721,35050.0,35600.0,34500.0,35047.0,2.37406421016,82568.7459664,34946.3073107
20150722,34667.0,35099.0,34106.0,34949.0,1.05634411942,36572.7572079,34663.148234
20150723,34949.0,35200.0,34333.0,34760.0,2.04306030921,70846.0593943,34732.3343533
20150724,34689.0,35695.0,34359.0,35486.0,2.09743818736,73455.7423377,35064.3346734
20150727,36210.0,36690.0,35592.0,36253.0,1.64689023972,59317.7437263,36107.5290853
20150728,36321.0,36999.0,36288.0,36480.0,2.09522031559,76615.6597404,36566.0313802
20150729,36480.0,36672.0,35762.0,35844.0,1.88854877701,68171.9732374,36173.1219808
20150730,35845.0,36324.0,35810.0,35905.0,2.25888799862,81283.347901,36013.5603
20150731,35905.0,36266.0,35180.0,35515.0,2.17334200139,77586.2996949,35708.1429389
20150803,34826.0,35496.0,34791.0,35100.0,2.37479548498,83459.0880832,35129.9633491
20150804,35158.0,35751.0,35001.0,35319.0,2.29268972185,81059.5789394,35411.5743435
20150805,35349.0,35999.0,35100.0,35444.0,1.59088447901,56346.4288349,35400.0808919
20150806,35444.0,35470.0,34667.0,34950.0,1.98492787134,69588.1514737,35046.8797526
20150807,34950.0,35300.0,34500.0,35207.0,2.01951362147,70563.6631976,34946.2253743
20150810,33300.0,33701.0,32895.0,33504.0,1.02705554302,34347.3806144,33430.7830729
20150811,33473.0,33916.0,33027.0,33916.0,2.54039061526,84791.6484382,33420.9081923
20150812,33916.0,34404.0,33544.0,33666.0,1.96214691569,66426.6736836,33803.1922662
20150813,33700.0,34188.0,33044.0,33302.0,1.41796273288,47394.1732462,33391.2465875
20150814,33302.0,33851.0,33108.0,33480.0,0.908054066054,30348.9344073,33426.2525472
20150817,32445.0,32667.0,32235.0,32329.0,1.34078112167,43413.2029154,32376.4409966
20150818,32340.0,32350.0,28980.0,28991.0,2.30313951527,72288.6497447,31922.4177517
20150819,28997.0,30052.0,28750.0,28903.0,2.19998819377,65115.4541343,29473.6292697
20150820,28903.0,30061.0,28857.0,29900.0,0.65890364538,19422.9468133,29538.2868503
20150821,29881.0,29900.0,28963.0,28983.0,1.47101679488,43003.0151598,29328.5279256
20150824,28674.0,28678.0,25721.0,25750.0,2.05442059818,55634.705039,27261.0350057
20150825,25749.0,28100.0,24322.0,27472.0,1.80032521793,46822.4576321,26514.6345066
20150826,27467.0,28749.0,27052.0,28130.0,0.903134763148,25260.5167194,27842.61258
20150827,28016.0,28808.0,27713.0,27804.0,1.21762076569,34205.1640704,28014.397229
20150828,27804.0,28974.0,27448.0,28649.0,0.916689002164,25871.418431,28141.9023451
20150831,28250.0,28752.0,27957.0,28378.0,1.4530702498,41181.0209767,28366.4960246
20150901,28618.0,28700.0,27732.0,27986.0,1.89911463545,53451.3399547,28170.2694838
20150902,28031.0,28363.0,27801.0,28296.0,2.0880477417,58710.1839009,28108.756623
20150903,28298.0,28366.0,27696.0,27787.0,1.71331873867,48118.2919894,27979.0434353
20150904,27787.0,28159.0,27674.0,28063.0,1.73092792207,48402.9791585,27948.5337565
20150908,29010.0,29597.0,28998.0,29471.0,2.1994680549,64511.3883479,29329.1342638
20150909,29472.0,29496.0,28899.0,29002.0,2.45248302046,71375.3987485,29171.8883925
20150910,29026.0,29358.0,28750.0,29221.0,0.983028554196,28542.4640269,29117.9481554
20150911,29202.0,29496.0,29190.0,29371.0,1.04361547068,30601.2492102,29330.693906
20150914,28280.0,28456.0,27820.0,28290.0,2.32121299183,65056.1716794,28148.4508002
20150915,28262.0,28401.0,27972.0,28135.0,1.48066856327,41694.6544188,28157.0597276
20150916,28135.0,28197.0,27661.0,27822.0,1.76324494021,49143.8651854,27929.5387573
20150917,27822.0,28618.0,27771.0,28278.0,1.26754131889,35673.5384997,28123.8411187
20150918,28278.0,28539.0,28045.0,28331.0,1.2672914048,35845.972087,28269.612462
20150921,27873.0,28078.0,27323.0,27375.0,1.35595840569,37435.2581733,27591.3617961
20150922,27375.0,28094.0,27204.0,27782.0,1.55150246085,42926.8335749,27593.1662788
20150923,27657.0,27989.0,27657.0,27811.0,0.997337023821,27705.1533806,27797.4322523
20150924,27821.0,28399.0,27737.0,28279.0,3.04600851959,85362.5616169,28068.5891262
20150925,28284.0,28850.0,28244.0,28509.0,1.42754595192,40821.8717649,28565.4003242
20150928,28269.0,28900.0,28204.0,28797.0,1.30312792524,37407.0169022,28683.2135674
20150929,28798.0,28917.0,28517.0,28680.0,1.33329589861,38317.1896947,28720.9883369
20150930,28643.0,29160.0,28622.0,28950.0,1.17944979156,34088.74265,28920.5468669
20151001,28830.0,29181.0,28736.0,28990.0,1.30263066061,37757.1695245,28972.2081624
20151002,28989.0,29194.0,28772.0,28990.0,1.52005709568,44080.7561979,28995.1225071
20151005,28988.0,29287.0,28896.0,29251.0,1.63525187619,47549.0575093,29079.5619697
20151006,29251.0,30000.0,29160.0,29858.0,1.22182001881,36036.2342297,29498.0148939
20151007,29858.0,29950.0,29452.0,29486.0,2.15256736897,63880.1181874,29728.8671455
20151008,29466.0,29684.0,29319.0,29424.0,1.34289379756,39599.3465422,29526.1973891
20151009,29424.0,29660.0,29365.0,29536.0,0.809384046096,23906.0784192,29544.7047133
20151013,29682.0,30178.0,29300.0,30025.0,1.95817491326,58280.2407675,29837.590507
20151014,30033.0,30600.0,29927.0,30400.0,1.31670014968,39779.9983043,30267.6034682
20151015,30400.0,30700.0,30170.0,30543.0,1.30697593924,39805.0939324,30444.0414578
20151016,30543.0,31950.0,30488.0,31484.0,1.38215191409,43005.5735622,31123.4279039
20151019,31605.0,31936.0,31549.0,31909.0,2.02365838287,64172.3610723,31744.843689
20151020,31909.0,32650.0,31734.0,32460.0,1.6359228949,52551.4617731,32115.8682848
20151021,32460.0,32865.0,31847.0,32176.0,1.52025073547,49080.0660834,32292.4979886
20151022,32175.0,33371.0,32110.0,33227.0,2.40060970399,78937.8829867,32747.6121853
20151023,33227.0,33750.0,33110.0,33622.0,1.56501408275,52362.0535514,33457.4996202
20151026,34570.0,34749.0,33801.0,34694.0,2.55733055011,88103.3518595,34429.6445068
20151027,34694.0,35862.0,34654.0,35460.0,1.77755044996,62664.9732488,35239.4243245
20151028,35460.0,37095.0,35460.0,36945.0,1.9410249714,70626.2419352,36322.3717421
20151029,36945.0,38439.0,36444.0,38051.0,3.00945066465,112405.894944,37413.8116265
20151030,38051.0,40500.0,37875.0,39760.0,4.99926131094,196102.959548,39252.7446452
20151102,39371.0,44614.0,38508.0,43593.0,4.10165335941,166007.204924,40527.0997125
20151103,43593.0,51190.0,43500.0,49047.0,3.45360731705,160247.016818,46601.3268066
20151104,49000.0,65233.0,44933.0,52998.0,3.93983697149,218799.172967,56241.8454074
20151105,52998.0,58749.0,45234.0,48300.0,2.02626650277,102870.522847,50338.3718262
20151106,48300.0,49451.0,44000.0,46549.0,1.77430413065,82347.9840526,46582.9457058
20151109,47154.0,48598.0,45450.0,47557.0,1.89428002049,89506.0968318,47304.1182563
20151110,47557.0,48150.0,41123.0,42173.0,4.60273055235,210105.724097,46073.449566
20151112,39096.0,43501.0,39090.0,42204.0,3.77427098254,156042.720774,41186.162009
20151113,42066.0,42684.0,40511.0,41920.0,2.66167574985,110509.913188,41610.1273166
20151116,39936.0,41499.0,39254.0,41200.0,2.48198433851,99911.0641522,40170.8179959
20151117,41209.0,42200.0,40902.0,41516.0,2.77694581278,115205.583103,41461.6149875
20151118,41481.0,41770.0,39000.0,41443.0,3.069269065,126718.688943,41275.2881483
20151119,41432.0,41561.0,40002.0,40200.0,3.40304329303,139727.718744,40914.6239475
20151120,40200.0,40331.0,38437.0,40043.0,2.79691587069,111029.924433,39676.356524
20151123,40273.0,40469.0,39655.0,39655.0,3.65478590291,146530.374533,40084.5235623
20151124,40100.0,40100.0,39202.0,39400.0,1.680382191,66593.5075468,39648.4425157
20151125,39400.0,40700.0,38800.0,40431.0,3.37985493372,134206.807114,39698.7455187
20151127,43600.0,44698.0,42631.0,44300.0,2.48600938578,109094.014155,43828.9343506
20151130,45715.0,47190.0,44799.0,46493.0,3.79128213348,175848.479581,46420.537576
20151201,46494.0,47000.0,43590.0,44613.0,3.78196071604,170855.424336,45240.9076497
20151202,44600.0,44822.0,42835.0,44262.0,4.24246727627,186113.570144,43829.808667
20151203,44244.0,45665.0,43756.0,44350.0,4.43662404139,197594.435919,44556.7534125
20151204,44371.0,44848.0,43502.0,44738.0,3.41039900568,151366.37448,44331.0159505
20151207,47701.0,49638.0,47246.0,48967.0,4.18630213755,204047.985095,48790.1547282
20151208,48967.0,51000.0,48001.0,51000.0,3.86575385262,189257.218085,48856.6989583
20151209,51000.0,51970.0,49618.0,51036.0,5.02201794386,257606.061211,51316.0548123
20151210,51036.0,51500.0,50129.0,50543.0,4.27020488176,216054.524267,50594.3215061
20151211,50543.0,55399.0,50500.0,55133.0,5.84204860269,307408.66576,52639.8716553
20151214,52437.0,54200.0,51800.0,53559.0,6.30450605834,336944.121693,53441.7186442
20151215,53559.0,56999.0,53558.0,56746.0,5.2997404966,293505.021935,55421.7434245
20151216,56722.0,56778.0,53545.0,55776.0,5.52446055196,308228.980351,55815.2449544
20151217,55776.0,56212.0,54880.0,55908.0,4.45029658495,247890.50746,55706.0451606
20151218,55910.0,56810.0,55600.0,56265.0,8.68836595801,486529.853336,56022.7873047
20151221,53627.0,53997.0,51415.0,53072.0,6.23065810555,329596.618578,52925.6508952
20151222,53055.0,53635.0,52471.0,52776.0,5.55051614227,294632.384028,53109.3715305
20151223,52885.0,53679.0,52754.0,53349.0,5.52710091849,293764.237771,53186.4261149
20151224,53349.0,55174.0,53349.0,54848.0,4.88724948707,267242.628811,54722.5748644
20151228,50785.0,51674.0,50101.0,50601.0,6.82579858721,348450.456845,51048.9607503
20151229,50600.0,52000.0,50423.0,52000.0,5.96565376084,304379.421428,51071.6773085
20151230,51998.0,52267.0,50767.0,51117.0,5.68401524509,293157.108157,51553.4556098
20151231,51117.0,51895.0,50220.0,51599.0,5.50467612777,281236.46007,51088.1035292
20160104,51552.0,51939.0,51230.0,51739.0,4.27739896176,220508.896357,51556.7994168
20160105,51742.0,51910.0,51111.0,51519.0,3.95459923104,203968.039752,51563.0122287
20160106,51519.0,51519.0,50699.0,51159.0,4.31790738224,220888.219707,51149.6127062
20160107,51159.0,54174.0,50776.0,54083.0,6.21773532888,328464.390428,52938.9755805
20160108,54001.0,54900.0,52788.0,53359.0,5.66361440345,304946.81169,53771.9183295
20160111,52588.0,53094.0,52081.0,52999.0,4.77237648472,251137.223927,52688.2952772
20160112,52999.0,52999.0,50613.0,50693.0,6.17225680475,324359.3651,52545.2046549
20160113,50693.0,51231.0,49619.0,51050.0,4.13880564942,209963.162833,50796.3735135
20160114,51056.0,51471.0,50541.0,51093.0,4.46604486274,227924.964377,51051.6365533
20160115,51093.0,51093.0,22500.0,41500.0,6.27248382016,302275.298153,48077.2585992
20160119,45646.0,46140.0,44910.0,45198.0,2.75553077998,125635.918771,45508.8249186
20160120,45162.0,49590.0,44691.0,49179.0,4.80715573032,225043.386078,46593.0053467
20160121,49053.0,49831.0,48136.0,48595.0,2.94515755329,144235.217207,48907.3531738
20160122,48595.0,48595.0,44438.0,45389.0,2.98114185671,138695.20745,46564.96183
20160125,47872.0,47875.0,46288.0,46622.0,2.58259892692,121831.745139,47106.3751356
20160126,46622.0,47329.0,46301.0,46620.0,2.33773474869,109262.201401,46725.3553304
20160127,46626.0,47151.0,46491.0,46715.0,2.68469001714,125742.358922,46808.9436144
20160128,46714.0,46877.0,45000.0,45175.0,6.00728004107,275503.276115,45637.5284722
20160129,45166.0,46800.0,43596.0,46186.0,4.56844798057,207339.171392,45603.3214545
