Date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
20150408,254.039993286,255.75,244.289993286,246.550003052,5.48031053087,1365.32577891,250.337095631
20150409,246.830001831,248.160003662,239.020004272,244.449996948,5.53374444668,1355.21008309,244.818794155
20150410,244.520004272,244.740005493,232.350006104,236.729995728,8.17503405025,1943.79624366,238.982220904
20150413,237.550003052,238.0,220.770004272,225.850006104,8.76518435959,2023.60063538,233.857737986
20150414,225.720001221,226.899993896,216.919998169,221.179992676,8.58229188914,1898.88338815,221.61406054
20150415,221.169998169,224.520004272,218.089996338,224.399993896,6.29071765589,1397.10962607,222.268721411
20150416,224.36000061,230.75,223.660003662,229.589996338,6.05086163065,1379.97841805,227.775677787
20150417,229.300003052,230.080001831,220.460006714,223.649993896,5.37541145412,1209.73072679,224.974874549
20150420,224.050003052,227.449996948,223.449996948,225.36000061,5.53068176107,1245.22372176,225.062504747
20150421,225.36000061,235.88999939,224.009994507,235.820007324,7.07761917947,1615.22050398,227.163264624
20150422,235.820007324,238.600006104,232.779998779,233.929992676,5.32034595528,1255.03413958,236.030875746
20150423,233.970001221,236.539993286,232.789993286,236.479995728,4.75285625858,1116.43241004,234.894828627
20150424,236.460006714,236.929992676,230.119995117,231.550003052,4.75502222915,1106.13099745,232.436426894
20150427,221.130004883,231.11000061,218.779998779,227.979995728,8.63641087028,1925.30087754,222.162808779
20150428,227.380004883,229.039993286,220.460006714,225.619995117,4.89945774611,1103.61829422,225.422031286
20150429,225.63999939,227.300003052,220.199996948,225.869995117,5.12970336313,1154.96877068,225.016998959
20150430,225.729995728,240.0,225.100006104,236.809997559,8.23711803481,1916.08158571,231.777420902
20150501,236.809997559,238.779998779,233.009994507,233.100006104,7.13943902602,1683.2451806,235.933535936
20150504,240.88999939,243.990005493,238.059997559,239.740005493,6.61637651107,1591.70604662,240.589662033
20150505,239.729995728,240.0,232.0,236.759994507,6.91715209785,1631.3261283,235.912581454
20150506,236.770004272,237.869995117,228.380004883,229.88999939,5.77529908789,1353.51519352,234.948165512
20150507,229.910003662,239.179992676,228.669998169,237.630004883,6.47999181966,1512.76371152,232.527105151
20150508,237.630004883,247.059997559,236.350006104,244.419998169,6.11417709039,1482.91326873,240.310053147
20150511,241.570007324,245.490005493,239.5,242.86000061,5.50259787586,1333.8676043,242.135699558
20150512,242.75,243.399993896,240.369995117,242.419998169,4.82024692751,1167.27997054,242.167230415
20150513,242.210006714,244.130004883,235.539993286,237.0,8.02683072871,1941.41315954,242.769094287
20150514,237.020004272,240.0,232.61000061,237.440002441,7.39031280856,1755.17780598,237.275514666
20150515,237.38999939,239.0,236.88999939,237.960006714,6.61986870298,1574.5280698,237.901684062
20150518,237.279998779,237.88999939,231.660003662,234.039993286,5.29264906415,1249.47233737,236.484209453
20150519,234.0,234.919998169,231.529998779,232.589996338,5.16861742458,1205.90254393,233.461567254
20150520,232.580001831,235.0,232.539993286,234.550003052,5.12320917589,1198.45200055,233.882747184
20150521,234.539993286,236.740005493,234.160003662,235.63999939,4.62894593696,1090.39703162,235.546121375
20150522,235.759994507,242.0,235.11000061,239.779998779,5.58144031335,1332.74437497,237.629292128
20150526,237.429992676,238.339996338,235.809997559,236.759994507,4.74384138542,1126.83973494,237.562842984
20150527,236.759994507,238.75,236.470001221,237.36000061,4.8850014771,1160.30734294,237.661475478
20150528,237.36000061,238.479995728,236.229995728,237.429992676,4.52604572336,1074.08862177,237.342129093
20150529,237.339996338,237.679992676,235.009994507,236.910003662,4.57186737168,1082.57837213,236.811295933
20150601,230.179992676,230.990005493,221.580001831,223.559997559,7.27217094884,1645.55065737,227.465848266
20150602,223.460006714,226.679992676,221.839996338,225.850006104,6.49581807684,1460.04465559,224.540232521
20150603,225.830001831,227.449996948,223.820007324,226.039993286,5.00133671782,1130.44459707,225.98110643
20150604,225.880004883,226.070007324,223.559997559,224.539993286,4.46722305468,1005.9395371,225.297852845
20150605,224.550003052,226.740005493,223.009994507,224.970001221,4.89223465993,1100.67511675,224.782251623
20150608,223.88999939,230.160003662,223.630004883,229.149993896,5.0869142109,1155.46254129,226.348092694
20150609,229.089996338,232.059997559,228.309997559,229.350006104,4.7379557791,1089.88301092,229.927727996
20150610,229.339996338,230.449996948,227.979995728,228.800003052,4.37197937938,1001.47071111,229.122621293
20150611,228.800003052,230.919998169,228.699996948,229.690002441,4.07298373774,935.53957198,229.719096078
20150612,229.690002441,231.320007324,229.009994507,229.570007324,4.56964496799,1051.20974156,230.015242842
20150615,233.600006104,238.5,233.600006104,237.0,4.40462712688,1041.1816025,235.800453811
20150616,237.0,253.259994507,236.009994507,251.75,7.34170218378,1794.59525276,242.227968449
20150617,251.759994507,259.459991455,247.0,250.25,7.0204191217,1768.89916087,251.700166395
20150618,250.190002441,253.289993286,243.509994507,249.279998779,5.89420182407,1470.67156799,249.213505989
20150619,249.270004272,251.050003052,245.039993286,246.440002441,4.43804618846,1102.42230413,248.687984117
20150622,244.61000061,248.5,243.86000061,247.449996948,4.30902544865,1061.43790287,246.132564015
20150623,247.429992676,248.059997559,243.009994507,244.759994507,3.9882615611,977.979753671,245.307998456
20150624,244.570007324,244.919998169,239.509994507,240.169998169,3.95332906151,957.431337925,242.602414068
20150625,240.11000061,243.440002441,239.910003662,242.470001221,4.16917956397,1008.63664295,241.820848931
20150626,242.5,243.100006104,239.910003662,243.0,4.83252983582,1168.94717824,241.969883749
20150629,249.11000061,257.989990234,249.089996338,257.429992676,7.41980670918,1886.35063916,253.357486714
20150630,257.429992676,269.390014648,255.910003662,263.140014648,8.61117708842,2264.60572973,263.018208514
20150701,263.589996338,265.450012207,255.119995117,259.019989014,6.09719157659,1583.24120963,259.529853524
20150702,258.929992676,262.0,253.0,254.86000061,13.5079856338,3471.28131236,257.136424944
20150706,272.459991455,277.880004883,268.269989014,269.059997559,7.13580187356,1948.62504422,272.522838063
20150707,269.109985352,272.109985352,264.5,266.209991455,5.05707726202,1357.35591181,268.464082442
20150708,266.190002441,273.970001221,264.410003662,271.019989014,5.68386431684,1532.95170961,269.006746377
20150709,270.980010986,272.5,267.100006104,269.769989014,5.05871046351,1366.63963454,270.289021005
20150710,269.769989014,294.709991455,269.0,286.850006104,11.1680078984,3182.93338436,281.152702226
20150713,312.190002441,312.910003662,281.619995117,292.910003662,9.12219640078,2672.46932744,294.877885691
20150714,293.079986572,297.779998779,286.25,287.149993896,5.08847830704,1484.08537329,291.349337875
20150715,287.170013428,294.109985352,284.980010986,285.529998779,5.4499952212,1583.66137233,291.115842183
20150716,285.529998779,292.779998779,275.0,279.230010986,6.13741471671,1727.48213378,282.6524221
20150717,279.239990234,281.380004883,272.640014648,280.100006104,4.99931730419,1391.09877799,277.867258199
20150720,275.429992676,280.0,273.339996338,279.970001221,4.09587451125,1136.71044488,277.540411758
20150721,279.970001221,281.269989014,276.850006104,277.329986572,3.66443167499,1024.79118004,279.701785596
20150722,277.320007324,278.540008545,275.010009766,277.959991455,3.40396882116,942.738617647,276.967762926
20150723,277.959991455,279.75,276.279998779,277.420013428,3.81395595203,1058.74175158,277.634594938
20150724,277.390014648,291.519989014,276.429992676,289.200012207,5.27748821009,1502.34802512,283.386631817
20150727,293.890014648,297.0,287.239990234,294.220001221,4.80844545362,1404.32803787,291.582273632
20150728,294.209991455,298.0,293.649993896,295.869995117,4.1713694025,1234.1872533,295.885756959
20150729,295.899993896,296.579986572,289.010009766,290.420013428,3.82566959066,1117.83424526,292.040381114
20150730,290.269989014,291.559997559,286.559997559,288.470001221,3.82774803896,1104.87203737,288.597739877
20150731,288.480010986,290.0,282.790008545,284.970001221,4.17004107358,1191.86181084,285.75139921
20150803,282.600006104,285.859985352,280.269989014,280.950012207,3.58048280641,1014.80789567,283.130831379
20150804,280.950012207,286.470001221,280.109985352,285.609985352,4.02359447088,1143.98163354,284.486992815
20150805,285.510009766,286.25,282.010009766,282.619995117,4.49552167923,1275.31088066,283.689310922
20150806,282.700012207,282.769989014,278.950012207,279.239990234,3.75616790512,1052.69750047,280.327550697
20150807,279.640014648,281.170013428,277.049987793,280.089996338,3.84015320696,1073.42433673,279.4690119
20150810,267.799987793,268.890014648,263.170013428,265.160003662,3.99709125262,1061.75663034,265.863624806
20150811,265.149993896,271.989990234,264.910003662,271.989990234,4.37786653234,1168.12225238,266.76546544
20150812,271.989990234,272.399993896,265.790008545,267.320007324,4.62484173893,1245.09732462,269.127663655
20150813,266.920013428,267.820007324,262.940002441,264.600006104,4.01035209692,1063.75697077,265.125402917
20150814,264.670013428,267.980010986,262.5,266.230010986,4.92812302226,1310.75698223,265.76344969
20150817,259.200012207,261.570007324,255.580001831,257.309997559,5.04369399956,1304.2456368,258.563580396
20150818,257.309997559,258.040008545,200.0,221.990005493,8.12015745277,2002.88168108,254.129140133
20150819,221.990005493,238.990005493,214.770004272,227.529998779,9.76541545388,2255.77021559,232.669798183
20150820,227.410003662,238.199996948,227.339996338,235.559997559,6.32358222335,1478.11301298,233.680588531
20150821,235.559997559,236.990005493,231.149993896,232.800003052,5.94257144327,1392.80212709,234.497491105
20150824,229.25,229.289993286,210.0,211.190002441,11.6971487802,2558.4520821,220.90358287
20150825,211.169998169,229.490005493,198.020004272,223.86000061,13.8658976173,2957.965613,215.96033517
20150826,223.710006714,231.970001221,220.160003662,226.020004272,7.06544124065,1602.28082519,226.281228383
20150827,226.509994507,229.990005493,224.0,225.800003052,6.06088093458,1374.09570806,226.575233385
20150828,225.789993286,236.179992676,221.199996948,231.550003052,6.8087880656,1566.05786193,228.515963724
20150831,229.330001831,233.0,225.229995728,230.759994507,5.19283847736,1194.44273107,229.515267224
20150901,230.759994507,233.5,226.419998169,228.220001221,6.3466449245,1452.44354001,228.852884865
20150902,228.220001221,231.429992676,226.429992676,229.869995117,5.45615495599,1249.8065521,228.620830398
20150903,229.869995117,230.789993286,226.479995728,227.25,5.11326247933,1166.07526523,228.202660878
20150904,227.240005493,232.490005493,227.240005493,231.300003052,5.24333054846,1206.84295792,229.889427386
20150908,241.309997559,247.820007324,240.309997559,244.289993286,6.22263066162,1517.78443878,243.805408647
20150909,244.289993286,244.690002441,238.600006104,238.75,5.05935003006,1219.30175049,241.230520121
20150910,238.75,241.399993896,236.690002441,238.520004272,4.47117754047,1068.7308532,239.053075525
20150911,238.520004272,241.539993286,238.5,240.839996338,4.29732863657,1033.56285413,240.559414694
20150914,230.830001831,233.990005493,228.009994507,231.029998779,5.89311805065,1363.25421055,231.074623119
20150915,231.009994507,232.429992676,230.259994507,230.679992676,5.35180938599,1237.01634975,231.255291939
20150916,230.61000061,232.0,226.850006104,229.710006714,5.53013985007,1268.48273212,229.410615794
20150917,229.63999939,235.929992676,229.009994507,233.059997559,5.57224488279,1292.44818147,231.359220039
20150918,233.240005493,234.960006714,231.75,233.710006714,4.83703266486,1129.37488389,233.463204394
20150921,232.199996948,233.63999939,226.869995117,227.309997559,6.01735261209,1377.115144,228.968973425
20150922,227.309997559,232.5,224.449996948,231.309997559,6.8048537573,1564.37332246,229.718850803
20150923,231.279998779,233.0,229.270004272,230.259994507,4.80318615306,1109.98876818,231.116167132
20150924,230.259994507,235.990005493,230.089996338,235.270004272,7.22238288962,1681.81628836,232.754118019
20150925,235.380004883,237.619995117,234.020004272,235.919998169,4.80689124919,1134.46156033,235.995187177
20150928,233.529998779,240.520004272,233.529998779,240.169998169,6.17838233897,1473.41898844,238.135636054
20150929,240.11000061,241.050003052,236.649993896,236.899993896,5.05225154281,1206.27678672,238.750843186
20150930,236.910003662,238.75,236.259994507,237.270004272,4.07448936032,967.927526381,237.532374509
20151001,237.13999939,239.86000061,236.899993896,238.339996338,4.39497682119,1047.24977545,238.080380238
20151002,238.339996338,239.399993896,236.970001221,238.339996338,4.82336743545,1150.09140753,238.489877542
20151005,239.869995117,240.979995728,237.5,240.940002441,6.02457329712,1442.44614907,239.429985396
20151006,240.869995117,248.0,240.309997559,247.089996338,7.66341549999,1875.2905039,243.753340064
20151007,246.759994507,247.960006714,240.199996948,243.979995728,6.95446110119,1708.62537511,245.743638134
20151008,243.979995728,245.380004883,242.199996948,242.820007324,4.43941322777,1084.42301653,244.38641155
20151009,242.850006104,244.880004883,241.100006104,244.380004883,3.88913782397,948.942271382,243.990425269
20151013,246.460006714,251.5,244.86000061,250.940002441,5.34086219509,1330.01882315,248.560628054
20151014,250.949996948,255.0,250.25,253.13999939,5.84948278811,1477.23601124,252.165329944
20151015,253.199996948,256.769989014,253.179992676,254.979995728,4.99677900368,1275.32688869,255.030416033
20151016,254.990005493,267.600006104,254.86000061,263.359985352,6.8860366751,1797.10960557,260.28543876
20151019,264.989990234,268.230010986,262.049987793,265.170013428,4.65386758664,1233.88627236,265.172671848
20151020,264.910003662,272.950012207,264.380004883,271.170013428,6.85080300033,1838.11380571,267.865677918
20151021,271.160003662,272.850006104,265.0,268.75,4.95371536018,1334.1284807,269.192827966
20151022,268.769989014,280.0,268.75,275.619995117,6.5578500686,1797.36268638,273.117820019
20151023,275.790008545,281.170013428,275.399993896,278.75,5.03897061906,1399.92019888,277.938343917
20151026,285.209991455,287.679992676,282.040008545,287.089996338,5.34322432733,1524.13167315,285.056868574
20151027,287.100006104,297.989990234,286.890014648,295.570007324,7.82694232997,2298.86305623,292.754697037
20151028,295.570007324,308.929992676,295.570007324,304.049987793,11.2249460043,3389.1351543,301.978953107
20151029,304.049987793,320.989990234,301.799987793,315.809997559,8.64743558188,2695.78282996,310.430297894
20151030,315.809997559,336.970001221,315.809997559,329.25,11.7611024176,3840.51570249,326.673372417
20151102,329.510009766,371.820007324,326.070007324,365.140014648,13.8568302191,4819.32377525,338.959412257
20151103,365.140014648,422.299987793,362.070007324,403.920013428,27.9615161114,10934.939746,386.618105676
20151104,404.0,499.989990234,368.149993896,409.209991455,35.2052858223,15552.6021418,450.211877039
20151105,409.640014648,450.0,366.660003662,386.450012207,18.9130482177,7615.16951348,400.168169234
20151106,386.440002441,395.0,351.0,374.679992676,13.9580501918,5195.56363365,372.721814622
20151109,373.829986572,386.959991455,360.799987793,379.630004883,7.84442309448,2939.75534036,375.348993365
20151110,379.600006104,382.230010986,322.0,337.019989014,11.6342066624,4111.41327291,365.480699815
20151112,312.230010986,344.989990234,312.230010986,336.480010986,11.029263393,3627.58881736,328.576845593
20151113,336.480010986,343.0,325.0,338.070007324,7.15596292648,2396.5781455,334.589397155
20151116,322.929992676,334.100006104,316.119995117,332.440002441,5.32739227925,1733.52530613,323.857798258
20151117,332.480010986,340.720001221,330.100006104,336.399993896,5.13554899192,1726.16918221,335.770711327
20151118,336.489990234,338.0,330.0,335.309997559,3.72030584613,1244.38645739,334.357560115
20151119,335.309997559,336.380004883,324.899993896,326.450012207,4.80349071801,1586.44993281,331.452224011
20151120,326.559997559,327.040008545,311.230010986,321.769989014,6.65182671369,2127.03735746,320.412455326
20151123,323.720001221,326.0,322.0,323.0,3.43532899582,1112.3672051,323.596122042
20151124,323.0,323.170013428,318.0,320.970001221,3.82155266964,1227.82427514,321.570426284
20151125,320.959991455,330.059997559,316.260009766,328.989990234,5.6809851328,1839.90752582,322.878254573
20151127,352.589996338,364.459991455,347.959991455,358.200012207,5.10112236055,1821.12168042,356.191167005
20151130,372.25,382.869995117,367.5,376.799987793,8.08109128277,3038.80536051,376.389725388
20151201,376.809997559,378.940002441,354.600006104,362.790008545,6.54670542274,2393.4346857,367.558119138
20151202,362.790008545,363.059997559,347.549987793,360.0,6.30620578946,2244.15546108,355.946320915
20151203,359.869995117,369.989990234,356.519989014,361.589996338,5.1170509261,1859.24118804,362.73480765
20151204,361.779998779,364.850006104,355.429992676,363.980010986,4.14769502369,1498.3305627,361.091854986
20151207,386.970001221,397.570007324,383.0,394.730010986,5.39484153006,2118.4140927,392.128189786
20151208,394.730010986,418.410003662,386.690002441,417.350006104,5.85979000499,2334.21099713,395.020032141
20151209,417.399993896,425.0,401.0,418.399993896,9.59318644403,3976.59803445,415.508084573
20151210,418.390014648,419.5,408.0,415.679992676,5.01649642991,2086.05017658,415.400063811
20151211,415.679992676,453.130004883,415.670013428,452.869995117,9.53394387455,4169.45384982,433.022010104
20151214,433.859985352,450.0,429.119995117,444.100006104,115.102019528,51084.7706825,441.483538352
20151215,444.079986572,464.950012207,443.760009766,464.5,7.66423809846,3501.24783915,457.0754879
20151216,464.5,464.730010986,440.0,453.929992676,25.0127013148,11384.6619724,455.392406294
20151217,453.920013428,456.329986572,446.010009766,455.5,4.5112077495,2043.70618495,453.619410239
20151218,455.5,465.100006104,453.279998779,463.100006104,4.927108518,2262.9994252,459.18179582
20151221,442.149993896,444.440002441,424.660003662,437.049987793,5.33526627539,2322.23741122,436.48820396
20151222,437.059997559,442.0,432.579986572,433.769989014,4.76487308768,2081.18506704,437.216593022
20151223,433.799987793,445.109985352,428.290008545,442.429992676,5.33756320702,2342.02399345,438.90570914
20151224,442.429992676,460.0,442.420013428,455.809997559,4.92209975401,2237.86902641,455.07863867
20151228,424.679992676,429.899993896,418.0,421.940002441,4.96158706131,2106.41481262,425.315200191
20151229,421.929992676,433.899993896,419.309997559,433.899993896,4.71828895223,2013.76280626,425.362007883
20151230,433.890014648,434.989990234,422.350006104,427.839996338,3.5752483817,1535.23705759,430.15873714
20151231,427.880004883,434.0,419.040008545,430.260009766,4.58455870637,1960.43550932,427.248001205
20160104,431.920013428,435.790008545,431.369995117,433.850006104,4.29895055622,1865.3982659,433.605721113
20160105,433.839996338,435.640014648,430.0,433.179992676,3.74251325996,1621.61039161,433.349801212
20160106,433.309997559,433.459991455,428.149993896,430.329986572,3.97569775204,1716.8657165,431.937625715
20160107,430.329986572,460.149993896,430.320007324,459.260009766,9.9214849275,4474.18499849,449.955403074
20160108,459.25,464.399993896,447.529998779,454.410003662,5.88261561058,2684.24122673,456.359745449
20160111,449.989990234,452.649993896,445.880004883,449.299987793,4.01113485318,1801.72357761,448.977074432
20160112,449.269989014,449.440002441,431.829986572,434.0,4.75817751961,2122.14800208,447.117439143
20160113,434.010009766,437.5,425.0,432.690002441,6.34818084389,2737.35494652,431.28302926
20160114,432.679992676,435.269989014,428.0,430.019989014,4.08011016466,1762.37406973,431.930591477
20160115,429.989990234,430.290008545,357.299987793,359.640014648,22.1251696332,8735.2271034,400.232146051
20160119,384.799987793,385.5,370.0,375.290008545,5.85920022698,2222.7817784,381.177205488
20160120,375.290008545,425.100006104,369.0,418.890014648,9.93864115134,3957.4907157,390.978762415
20160121,418.890014648,424.779998779,403.209991455,409.279998779,6.16246796521,2543.67037176,413.376911502
20160122,409.190002441,413.989990234,373.859985352,383.119995117,9.43093013283,3699.21492903,394.068625959
20160125,403.049987793,403.049987793,386.410003662,391.399993896,5.09330039604,2009.34284566,396.241235818
20160126,391.410003662,397.0,387.779998779,391.540008545,5.07623413984,1994.7561995,393.201512676
20160127,391.529998779,397.179992676,390.700012207,394.570007324,4.72431058171,1862.74957417,394.34232449
20160128,394.589996338,395.0,377.119995117,379.609985352,6.41107004933,2462.91283622,384.326626735
20160129,379.619995117,385.049987793,363.25,379.029998779,8.51374966872,3199.62822632,376.907086584
20160201,367.880004883,379.0,366.260009766,371.329986572,5.67841576383,2112.98973997,373.154509417
20160202,371.329986572,374.410003662,371.170013428,372.920013428,4.93672747869,1840.78863685,372.872226906
20160203,372.899993896,373.010009766,365.630004883,368.880004883,5.24366538832,1942.84003713,371.109277089
20160204,368.820007324,390.630004883,368.739990234,387.549987793,6.2960336783,2392.19758076,377.141994222
20160205,387.989990234,389.359985352,382.989990234,384.160003662,5.263262258,2030.97240975,385.946181382
20160208,377.489990234,379.350006104,370.5,371.109985352,5.1523277225,1931.28189101,376.151777161
20160209,371.079986572,374.929992676,370.130004883,372.760009766,6.11808968706,2276.69564673,371.975263362
20160210,372.760009766,383.339996338,371.869995117,378.380004883,7.01103426979,2637.58810151,376.111038653
20160211,378.429992676,379.5,361.100006104,378.220001221,7.4114800327,2780.33459213,375.421356244
20160212,378.230010986,382.0,377.459991455,382.0,4.43687326327,1686.07108568,380.020307075
20160216,398.519989014,407.5,390.0,407.320007324,4.09035412404,1651.42869033,403.079949273
20160217,407.309997559,420.130004883,405.690002441,415.109985352,6.16546637297,2557.88037593,414.210552237
20160218,415.179992676,423.200012207,415.010009766,421.190002441,4.62750446122,1940.28101176,419.72704046
20160219,421.190002441,422.0,416.0,420.690002441,4.27013363702,1791.01239984,419.543940968
20160222,438.570007324,439.0,430.950012207,437.670013428,3.76294513463,1641.83681888,436.224183379
20160223,437.380004883,440.899993896,414.160003662,420.450012207,6.4681945974,2755.66449919,426.916110251
20160224,420.220001221,425.600006104,410.0,423.859985352,5.10233547472,2149.5552652,421.108667586
20160225,423.859985352,426.440002441,418.600006104,423.540008545,4.39268506404,1857.45790358,422.967420642
20160226,423.540008545,430.540008545,419.529998779,430.540008545,4.76442194951,2018.44672001,423.360461532
20160229,433.839996338,442.0,431.130004883,436.25,5.3990625429,2355.66627764,436.14773212
20160301,436.290008545,437.779998779,427.5,433.089996338,5.36825000834,2326.06629331,433.514336819
20160302,433.079986572,435.359985352,418.359985352,419.880004883,5.47674933755,2353.18200491,430.922359233
20160303,419.880004883,422.799987793,408.630004883,418.760009766,8.43253750173,3519.80635635,418.288183679
20160304,418.769989014,422.209991455,405.5,407.140014648,6.42818008508,2674.38304939,417.508648936
20160307,403.470001221,418.739990234,395.0,412.079986572,7.13997519148,2913.09371608,407.373092143
20160308,412.089996338,416.329986572,407.399993896,411.109985352,5.31397630854,2187.88243828,412.032854737
20160309,411.100006104,414.0,408.75,412.679992676,3.99762172002,1645.29790315,411.373994509
